temp_C,growth,status,o2_uptake,o2_release,co2_uptake,co2_release,glc__D_uptake,glc__D_release,pyr_uptake,pyr_release,lac__D_uptake,lac__D_release,ac_uptake,ac_release,RQ,medium
31.5,0.8052211706763325,optimal,23.56106227240308,-23.56106227240308,-0.6222505224972849,0.6222505224972849,53.238364041062674,-53.238364041062674,-51.99172123492067,51.99172123492067,-42.368629005348225,42.368629005348225,0.0,-0.0,0.026410121721299588,glucose_minimal
32.0,0.8392903051160397,optimal,24.5125416120184,-24.5125416120184,-0.648578117297521,0.648578117297521,57.36580172511258,-57.36580172511258,-54.10071392113517,54.10071392113517,-48.001864329402935,48.001864329402935,0.0,-0.0,0.026459031770884413,glucose_minimal
32.5,0.8770218742389134,optimal,25.55990642150844,-25.55990642150844,-0.6777359306490591,0.6777359306490591,61.913335933178566,-61.913335933178566,-56.4236262193651,56.4236262193651,-54.20626345741492,54.20626345741492,0.0,-0.0,0.02651558732150718,glucose_minimal
33.0,0.9139027248632009,optimal,26.583190692219677,-26.583190692219677,-0.706236334521732,0.706236334521732,66.35661963603813,-66.35661963603813,-58.69323269703283,58.69323269703283,-60.26826838385302,60.26826838385302,0.0,-0.0,0.02656702661085872,glucose_minimal
33.5,0.9496323268417792,optimal,27.57445486093459,-27.57445486093459,-0.7338470883239451,0.7338470883239451,70.66091723137885,-70.66091723137885,-60.89183676355428,60.89183676355428,-66.14062665200163,66.14062665200163,0.0,-0.0,0.026613294515700627,glucose_minimal
34.0,0.9841511427527964,optimal,28.531915349939087,-28.531915349939087,-0.760522183339787,0.760522183339787,74.81857013503476,-74.81857013503476,-63.01551120934134,63.01551120934134,-71.8128441785919,71.8128441785919,0.0,-0.0,0.026655139481948965,glucose_minimal
34.5,1.0173800436539466,optimal,29.454009596484738,-29.454009596484738,-0.7862004711205043,0.7862004711205043,78.82237988748538,-78.82237988748538,-65.0606523744898,65.0606523744898,-77.27531837879907,77.27531837879907,0.0,-0.0,0.02669247691201728,glucose_minimal
35.0,1.0487881459603985,optimal,29.796956291324182,-29.796956291324182,-0.8104717009174799,0.8104717009174799,82.97647847391606,-82.97647847391606,-65.93648710774487,65.93648710774487,-84.23507472122465,84.23507472122465,0.0,-0.0,0.027199815074852477,glucose_minimal
35.5,1.0784625936257066,optimal,29.943504626363783,-29.943504626363783,-0.8334032149374723,0.8334032149374723,87.02781517839274,-87.02781517839274,-66.40904079832266,66.40904079832266,-91.41867510645939,91.41867510645939,0.0,-0.0,0.027832520786618336,glucose_minimal
36.0,1.106229560727959,optimal,30.080797805455774,-30.080797805455774,-0.8548606857749939,0.8548606857749939,90.82361517018603,-90.82361517018603,-66.85154863698891,66.85154863698891,-98.1499502873142,98.1499502873142,0.0,-0.0,0.028418816924461597,glucose_minimal
36.5,1.1317760061778028,optimal,30.207350727734475,-30.207350727734475,-0.8746022047613378,0.8746022047613378,94.32294174057654,-94.32294174057654,-67.25914729760366,67.25914729760366,-104.35660058530195,104.35660058530195,0.0,-0.0,0.02895329062930148,glucose_minimal
