rxn_id,mw_kDa,kcat_s,source,group
R00719__cyto,76.04,5.2482,dlkcat,Purine metabolism
R03050__mito,52.78,11.0355,dlkcat,
R04949__cyto,114.54,13.7,default_13.7,
R03659__cyto,144.23,9.386,dlkcat,Aminoacyl-tRNA biosynthesis
R04911__cyto,28.65,0.1679,dlkcat,Tryptophan metabolism
R04960__pero,124.9,13.7,default_13.7,Fatty acid biosynthesis
R11319__cyto,27.46,22.6963,dlkcat,Thiamine metabolism
R04360__mito,32.32,13.7,default_13.7,Ether lipid metabolism
R00122__cyto,76.04,13.7,default_13.7,Purine metabolism
R07948__cyto,79.816667,4.8381,dlkcat,Non enzymatic
R01354__cyto,75.385,44.7664,dlkcat,Propanoate metabolism
R00330__cyto,17.08,13.7,default_13.7,Purine metabolism
R01082__cyto,52.26,6.6617,dlkcat,Biosynthesis of antibiotics
R00994__cyto,39.55,22.2558,dlkcat,2-Oxocarboxylic acid metabolism
R00335__cyto,76.04,13.7,default_13.7,Purine metabolism
R04360__cyto,32.32,13.7,default_13.7,Ether lipid metabolism
R05069__mito,44.36,2.3511,dlkcat,2-Oxocarboxylic acid metabolism
R09365__cyto,85.98,1.2496,dlkcat,Selenocompound metabolism
R01320__cyto,22.93,13.7,default_13.7,Glycerophospholipid metabolism
R03096__cyto,61.255,1.8865,dlkcat,Tryptophan metabolism
R04957__cyto,124.9,13.7,default_13.7,Fatty acid biosynthesis
R04586__cyto,62.863333,13.7,default_13.7,
R01899__cyto,46.66,5.3952,dlkcat,2-Oxocarboxylic acid metabolism
R12026__cyto,51.03,4.1115,dlkcat,Thiamine metabolism
R07238__cyto,50.856429,12.6487,dlkcat,
R07364__cyto,21.27,1.841,dlkcat,Cysteine and methionine metabolism
R03646__cyto,224.95,15.961,dlkcat,Aminoacyl-tRNA biosynthesis
R00115__cyto,53.2,153.6419,dlkcat,Glutathione metabolism
R09099__cyto,64.27,8.2437,dlkcat,Microbial metabolism in diverse environments
R11319__mito,27.46,22.6963,dlkcat,Thiamine metabolism
R03992__cyto,75.0125,59.6966,dlkcat,
R00926__cyto,75.385,44.7664,dlkcat,Propanoate metabolism
T_ATP_synthase__mito,41.93,13.7,default_13.7,Oxidative Phosphorilation
R09366__cyto,42.66,0.7572,dlkcat,Selenocompound metabolism
R02124__cyto,47.68,47.9372,dlkcat,Retinol metabolism
R00271__cyto,47.495,5.4685,dlkcat,2-Oxocarboxylic acid metabolism
R01579__cyto,30.423333,15.8464,dlkcat,D-Glutamine and D-glutamate metabolism
R08121__cyto,33.52,3.3516,dlkcat,Microbial metabolism in diverse environments
R00156__cyto,17.08,13.7,default_13.7,Pyrimidine metabolism
R03552__cyto,85.033077,12.4485,dlkcat,
R00217__mito,50.274,63.3217,dlkcat,Pyruvate metabolism
R02410__cyto,57.07,20.2425,dlkcat,Galactose metabolism
R00707__cyto,64.57,1.9585,dlkcat,Arginine and proline metabolism
R01959__cyto,28.65,0.1879,dlkcat,Tryptophan metabolism
R11527__cyto,72.848,13.7,default_13.7,Glycerolipid metabolism
R00409__pero,61.35,4.6992,dlkcat,Propanoate metabolism
R07892__pero,79.816667,8.1596,dlkcat,alpha-Linolenic acid metabolism
R01201__cyto,63.41,35.0454,dlkcat,Amino sugar and nucleotide sugar metabolism
R10828__cyto,41.33,13.7,default_13.7,Fatty acid elongation
R01858__cyto,55.58,21.5762,dlkcat,Purine metabolism
R04958__cyto,41.33,13.7,default_13.7,Fatty acid biosynthesis
R05724__cyto,43.2,2.3636,dlkcat,
R05071__cyto,44.36,2.3793,dlkcat,2-Oxocarboxylic acid metabolism
R00876__cyto,147.8575,57.9861,dlkcat,
R09375__cyto,31.61,2.536,dlkcat,Riboflavin metabolism
R01920__cyto,52.595,4.6443,dlkcat,Glutathione metabolism
R00494__mito,63.94,19.7452,dlkcat,Glutathione metabolism
R00217__cyto,50.274,63.3217,dlkcat,Pyruvate metabolism
R05064__cyto,52.45,26.8523,dlkcat,"Valine, leucine and isoleucine degradation"
R00715__cyto,40.41,0.1287,dlkcat,Biosynthesis of antibiotics
R07140__cyto,51.726,4.5344,dlkcat,
R01138__cyto,55.58,19.6507,dlkcat,Purine metabolism
R01641__cyto,73.78,7.4872,dlkcat,Biosynthesis of antibiotics
R05068__mito,44.36,2.984,dlkcat,2-Oxocarboxylic acid metabolism
R00472__pero,62.32,4.9463,dlkcat,Pyruvate metabolism
R00875__cyto,40.74,7.2693,dlkcat,Fructose and mannose metabolism
R03875__cyto,94.743333,13.7,default_13.7,Lysine degradation
R00274__cyto,18.32,907.0942,dlkcat,Glutathione metabolism
R00714__cyto,54.125,4.9113,dlkcat,"Alanine, aspartate and glutamate metabolism"
R03655__cyto,57.73,16.6291,dlkcat,Aminoacyl-tRNA biosynthesis
R00158__cyto,34.66,13.7,default_13.7,Pyrimidine metabolism
R03435__cyto,156.17,13.7,default_13.7,Inositol phosphate metabolism
R07136__cyto,34.47,336.3165,dlkcat,Cysteine and methionine metabolism
R01139__cyto,147.8575,41.9897,dlkcat,
R04480__cyto,68.39,13.7,default_13.7,Glycerophospholipid metabolism
R02940__cyto,55.203333,43.719,dlkcat,
R01175__cyto,79.816667,12.7879,dlkcat,Fatty acid metabolism
R02199__mito,41.27,2.1219,dlkcat,Glucosinolate biosynthesis
R03098__cyto,249.62,1.138,dlkcat,Lysine biosynthesis
R02530__cyto,43.0,80.5168,dlkcat,Pyruvate metabolism
R04954__cyto,132.035,13.7,default_13.7,Fatty acid biosynthesis
R01799__cyto,47.69,81.3557,dlkcat,Glycerophospholipid metabolism
R00342__pero,34.47,43.3529,dlkcat,Biosynthesis of antibiotics
R04988__mito,50.115385,7.8429,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R06154__cyto,77.315,33.8416,dlkcat,
R03991__cyto,43.63,0.4195,dlkcat,Fatty acid elongation
R04544__cyto,132.035,13.7,default_13.7,Fatty acid biosynthesis
R03332__cyto,34.16,13.7,default_13.7,Inositol phosphate metabolism
R00185__cyto,37.83,1.1151,dlkcat,Purine metabolism
R11098__cyto,16.63,2.2513,dlkcat,Spontaneous
R01397__cyto,244.07,5.2909,dlkcat,Pyrimidine metabolism
R07763__cyto,99.21,13.7,default_13.7,Fatty acid biosynthesis
R05196__cyto,109.102222,9.5136,dlkcat,Starch and sucrose metabolism
R03774__cyto,47.13,5.3482,dlkcat,Microbial metabolism in diverse environments
R07393__cyto,74.74125,16.4009,dlkcat,Cysteine and methionine metabolism
R01108__cyto,40.0,31.0265,dlkcat,Glutathione metabolism
R02382__cyto,77.315,130.8146,dlkcat,Tyrosine metabolism
R00965__cyto,88.46,4.7819,dlkcat,Pyrimidine metabolism
R11219__cyto,38.9,13.7,default_13.7,
R00619__cyto,33.57,2.5349,dlkcat,Thiamine metabolism
R12118__cyto,59.6,2.2947,dlkcat,
R06830__cyto,45.3625,8.2421,dlkcat,Spontaneous
R01518__cyto,28.87,27.973,dlkcat,Biosynthesis of antibiotics
R00022__cyto,107.63,1.3285,dlkcat,Amino sugar and nucleotide sugar metabolism
R01234__cyto,65.12,2.9173,dlkcat,Purine metabolism
R01049__cyto,39.325,23.1043,dlkcat,Biosynthesis of antibiotics
R00999__cyto,66.65,3.9329,dlkcat,Cysteine and methionine metabolism
R07237__cyto,50.856429,21.8158,dlkcat,
R04014__cyto,43.78,13.7,default_13.7,Biosynthesis of antibiotics
R02750__cyto,34.47,34.3245,dlkcat,Pentose phosphate pathway
R07896__cyto,79.816667,8.3366,dlkcat,alpha-Linolenic acid metabolism
R06835__cyto,33.52,1.6627,dlkcat,Chlorocyclohexane and chlorobenzene degradation
R03527__cyto,114.54,13.7,default_13.7,Starch and sucrose metabolism
R04956__mito,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R07395__cyto,25.24,2.4394,dlkcat,Cysteine and methionine metabolism
R02222__cyto,60.645,49.664,dlkcat,Fatty acid metabolism
R11217__cyto,38.9,13.7,default_13.7,
R04764__cyto,29.19,0.4325,dlkcat,Steroid hormone biosynthesis
R03804__cyto,30.92,5.9779,dlkcat,
R04952__cyto,124.9,13.7,default_13.7,Fatty acid biosynthesis
R01513__cyto,50.85,15.0407,dlkcat,Biosynthesis of antibiotics
R02473__cyto,33.72,1.5203,dlkcat,Pantothenate and CoA biosynthesis
R01325__cyto,74.243333,53.1485,dlkcat,2-Oxocarboxylic acid metabolism
R07235__mito,50.115385,18.5647,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R03613__cyto,152.01,13.7,default_13.7,
R04983__cyto,48.909286,21.1265,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R07953__cyto,43.63,0.6265,dlkcat,Fatty acid metabolism
R00836__cyto,70.952143,31.9878,dlkcat,
R02251__cyto,78.464286,13.7,default_13.7,Glycerolipid metabolism
R07760__cyto,26.53,0.3052,dlkcat,Fatty acid metabolism
R08163__cyto,43.78,13.7,default_13.7,Fatty acid biosynthesis
R00968__cyto,53.24,1.1043,dlkcat,Pyrimidine metabolism
R01325__mito,74.243333,53.1485,dlkcat,2-Oxocarboxylic acid metabolism
R07859__cyto,105.0,13.7,default_13.7,alpha-Linolenic acid metabolism
R04957__pero,124.9,13.7,default_13.7,Fatty acid biosynthesis
R07015__cyto,41.33,37.9918,dlkcat,Metabolism of xenobiotics by cytochrome P450
R02848__cyto,147.8575,41.9897,dlkcat,
R01676__cyto,52.69,10.4598,dlkcat,Purine metabolism
R00650__cyto,36.28,1.0615,dlkcat,Cysteine and methionine metabolism
R01896__cyto,40.74,7.6288,dlkcat,Pentose and glucuronate interconversions
R00430__cyto,55.58,19.6507,dlkcat,Purine metabolism
R03681__cyto,54.95,3.1699,dlkcat,
R04604__cyto,75.48,0.8994,dlkcat,
R01230__cyto,58.48,2.8706,dlkcat,Purine metabolism
R07761__cyto,41.33,34.0653,dlkcat,Fatty acid metabolism
R04325__cyto,24.1,0.1239,dlkcat,Biosynthesis of antibiotics
R01326__cyto,176.006667,41.9897,dlkcat,Fructose and mannose metabolism
R01827__cyto,35.62,78.1841,dlkcat,Biosynthesis of antibiotics
R00524__cyto,47.46,0.8287,dlkcat,Cyanoamino acid metabolism
R07892__cyto,79.816667,8.1596,dlkcat,alpha-Linolenic acid metabolism
R03777__cyto,79.816667,9.5138,dlkcat,Fatty acid metabolism
R06522__cyto,74.243333,13.7,default_13.7,Sphingolipid metabolism
R03118__cyto,219.026667,11.9927,dlkcat,Starch and sucrose metabolism
R01548__cyto,58.325,46.3595,dlkcat,Pyrimidine metabolism
R03180__cyto,61.255,2.4667,dlkcat,Arginine and proline metabolism
R00308__cyto,50.946667,13.7,default_13.7,Starch and sucrose metabolism
R00967__cyto,58.325,27.5252,dlkcat,Pyrimidine metabolism
R08198__cyto,46.46,3.9824,dlkcat,
R07950__cyto,79.816667,12.9571,dlkcat,Fatty acid metabolism
R04730__cyto,79.41,22.5048,dlkcat,
R02909__cyto,50.8,3.5261,dlkcat,Tryptophan metabolism
R01547__cyto,28.005,14.787,dlkcat,Purine metabolism
R03778__cyto,43.63,0.4195,dlkcat,Fatty acid elongation
R01177__cyto,42.665,16.5391,dlkcat,Fatty acid elongation
R00742__mito,246.24,5.4488,dlkcat,Biosynthesis of antibiotics
R10852__cyto,28.5,1.3733,dlkcat,
R04673__mito,52.78,14.8592,dlkcat,
R07891__cyto,43.63,0.4195,dlkcat,alpha-Linolenic acid metabolism
R12428__mito,78.464286,13.7,default_13.7,Lipoic acid metabolism
R01268__cyto,21.15,0.0099,dlkcat,Nicotinate and nicotinamide metabolism
R01015__cyto,26.65,52.3191,dlkcat,Biosynthesis of antibiotics
R01731__cyto,55.18,13.6651,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R00028__cyto,40.48,140.5454,dlkcat,Starch and sucrose metabolism
R10851__cyto,28.5,1.3733,dlkcat,"Glycine, serine and threonine metabolism"
R08193__cyto,60.72,0.7764,dlkcat,Biosynthesis of antibiotics
R02164__mito,30.422,12.5526,dlkcat,Oxidative Phosphorilation
R07486__cyto,42.41,4.9298,dlkcat,Steroid biosynthesis
R04326__cyto,24.1,0.1239,dlkcat,One carbon pool by folate
R01986__cyto,55.203333,29.8275,dlkcat,Arginine and proline metabolism
R12205__cyto,45.98,4.8493,dlkcat,Fatty acid metabolism
R01327__cyto,147.8575,50.6207,dlkcat,
R07324__cyto,57.46,11.3961,dlkcat,Biosynthesis of antibiotics
R03460__cyto,235.91,6.9707,dlkcat,Biosynthesis of antibiotics
R03245__cyto,47.24,6.9574,dlkcat,Biosynthesis of antibiotics
R06838__cyto,33.52,147.8275,dlkcat,Chlorocyclohexane and chlorobenzene degradation
R11063__cyto,36.28,1.0615,dlkcat,
R07766__mito,78.464286,13.7,default_13.7,
R07765__cyto,41.33,13.7,default_13.7,Fatty acid biosynthesis
R01395__cyto,184.385,0.321,dlkcat,Nitrogen metabolism
R07392__cyto,28.04,88.0861,dlkcat,Cysteine and methionine metabolism
R05000__mito,43.61,0.4012,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R10634__cyto,45.81,13.7,default_13.7,Nicotinate and nicotinamide metabolism
R00963__cyto,36.62,13.7,default_13.7,Pyrimidine metabolism
R01549__cyto,58.325,27.5252,dlkcat,Pyrimidine metabolism
R02315__cyto,49.03,16.367,dlkcat,Biosynthesis of antibiotics
R01010__cyto,71.910909,17.7323,dlkcat,
R00802__cyto,57.07,20.7684,dlkcat,
R00189__cyto,53.03,19.7496,dlkcat,Nicotinate and nicotinamide metabolism
R10040__cyto,114.54,7.6481,dlkcat,Cyanoamino acid metabolism
R01011__mito,62.48,6.2403,dlkcat,Microbial metabolism in diverse environments
R01826__cyto,35.86,1.7399,dlkcat,Biosynthesis of antibiotics
R01013__cyto,74.855455,21.0557,dlkcat,Glycerophospholipid metabolism
R02534__cyto,29.19,0.0304,dlkcat,Tyrosine metabolism
R01730__cyto,48.94,13.5373,dlkcat,Biosynthesis of antibiotics
R02756__mito,32.32,13.7,default_13.7,Glycerophospholipid metabolism
R02038__cyto,39.33,6.7765,dlkcat,Glycerophospholipid metabolism
R04390__cyto,249.62,13.7,default_13.7,Lysine biosynthesis
R02814__cyto,43.78,13.7,default_13.7,Fatty acid biosynthesis
R01923__pero,78.464286,14.0354,dlkcat,Fatty acid metabolism
R03243__cyto,43.81,5.7767,dlkcat,Histidine metabolism
R00188__cyto,39.41,41.4156,dlkcat,
R00961__cyto,76.04,13.7,default_13.7,Purine metabolism
R04672__mito,52.78,11.0355,dlkcat,
R02756__cyto,32.32,13.7,default_13.7,Glycerophospholipid metabolism
R01829__cyto,39.22,5.3479,dlkcat,Microbial metabolism in diverse environments
R06521__cyto,68.542727,11.9604,dlkcat,Sphingolipid metabolism
R07606__cyto,78.464286,13.9381,dlkcat,
R02976__cyto,52.8,2.3224,dlkcat,Sphingolipid metabolism
R04328__cyto,41.61375,5.0278,dlkcat,
R02161__mito,41.93,13.7,default_13.7,Oxidative Phosphorilation
R00742__cyto,246.24,5.4488,dlkcat,Biosynthesis of antibiotics
R03522__cyto,35.276667,43.3824,dlkcat,Glutathione metabolism
R01231__cyto,58.48,4.1291,dlkcat,Purine metabolism
R04391__cyto,63.41,2.2634,dlkcat,Pantothenate and CoA biosynthesis
R06740__cyto,77.315,33.1276,dlkcat,Biosynthesis of secondary metabolites
R00962__cyto,58.325,46.3595,dlkcat,Pyrimidine metabolism
R07489__cyto,52.96,3.4307,dlkcat,Steroid biosynthesis
R00187__cyto,83.995,15.4292,dlkcat,Purine metabolism
R01013__mito,74.855455,21.0557,dlkcat,Glycerophospholipid metabolism
R03024__cyto,34.515,2.2134,dlkcat,Aminobenzoate degradation
R01890__cyto,49.89,1.2496,dlkcat,Glycerophospholipid metabolism
R00801__cyto,57.07,20.7684,dlkcat,Galactose metabolism
R00245__cyto,64.57,1.5727,dlkcat,Arginine and proline metabolism
R01011__cyto,62.48,6.2403,dlkcat,Microbial metabolism in diverse environments
R04171__cyto,49.02,208.6766,dlkcat,Tryptophan metabolism
R06520__cyto,57.11,11.6665,dlkcat,Sphingolipid metabolism
R00235__cyto,75.385,15.7793,dlkcat,Biosynthesis of antibiotics
R00940__mito,23.39,183.8702,dlkcat,One carbon pool by folate
R01512__cyto,44.59,95.9216,dlkcat,Biosynthesis of antibiotics
R07477__cyto,37.95,8.094,dlkcat,
R02236__cyto,23.39,414.7758,dlkcat,One carbon pool by folate
R05066__cyto,45.3625,1.1761,dlkcat,"Valine, leucine and isoleucine degradation"
R00256__mito,184.385,5.9206,dlkcat,D-Glutamine and D-glutamate metabolism
R06517__cyto,46.215,23.0411,dlkcat,Sphingolipid metabolism
R00104__cyto,55.16,13.7,default_13.7,Nicotinate and nicotinamide metabolism
R02472__cyto,36.35,3.0864,dlkcat,Pantothenate and CoA biosynthesis
R03239__cyto,105.195,21.8188,dlkcat,Galactose metabolism
R10952__cyto,156.17,13.7,default_13.7,
R06927__cyto,47.68,52.3008,dlkcat,Degradation of aromatic compounds
R10711__cyto,68.659615,25.2496,dlkcat,Thiamine metabolism
R00197__cyto,83.915,67.6488,dlkcat,Pyruvate metabolism
R04173__cyto,42.76,29.144,dlkcat,Biosynthesis of antibiotics
R01325__pero,74.243333,53.1485,dlkcat,2-Oxocarboxylic acid metabolism
R00087__cyto,83.995,13.7,default_13.7,Purine metabolism
R00814__cyto,41.33,302.8686,dlkcat,
R02100__cyto,16.19,2.8568,dlkcat,Pyrimidine metabolism
R08770__mito,52.1,5.7916,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R02088__cyto,31.315,29.181,dlkcat,Purine metabolism
R00709__mito,39.05,40.9193,dlkcat,2-Oxocarboxylic acid metabolism
R00945__mito,64.27,8.5127,dlkcat,Biosynthesis of antibiotics
R10783__cyto,46.52125,132.9814,dlkcat,alpha-Linolenic acid metabolism
R04558__mito,148.93,19.9229,dlkcat,Histidine metabolism
R09511__cyto,56.92,16.0293,dlkcat,
R00214__cyto,69.92,9.3194,dlkcat,Pyruvate metabolism
R07215__cyto,42.41,17.838,dlkcat,Steroid biosynthesis
R05640__cyto,59.6,2.2576,dlkcat,Biosynthesis of antibiotics
R11097__cyto,52.96,5.6468,dlkcat,Steroid biosynthesis
R07105__cyto,47.68,43.2219,dlkcat,Metabolism of xenobiotics by cytochrome P450
R01969__cyto,33.13,1.216,dlkcat,Purine metabolism
R00514__cyto,76.04,13.7,default_13.7,Pyrimidine metabolism
R00497__cyto,55.21,1.8859,dlkcat,Glutathione metabolism
R01392__pero,45.3625,44.5606,dlkcat,"Glycine, serine and threonine metabolism"
R02920__cyto,29.19,0.1296,dlkcat,Tyrosine metabolism
R04216__cyto,83.78,13.7,default_13.7,
R01402__cyto,36.33,71.77,dlkcat,Cysteine and methionine metabolism
R08280__cyto,32.915,43.3824,dlkcat,Drug metabolism - cytochrome P450
R04457__cyto,18.09,140.0155,dlkcat,Riboflavin metabolism
R04998__cyto,114.54,8.8723,dlkcat,Phenylpropanoid biosynthesis
R00425__cyto,34.43,13.7,default_13.7,Riboflavin metabolism
R08280__mito,32.915,43.3824,dlkcat,Drug metabolism - cytochrome P450
R00996__cyto,88.56,18.6228,dlkcat,Biosynthesis of antibiotics
R04867__cyto,94.743333,13.7,default_13.7,Lysine degradation
R07400__cyto,38.965,13.2712,dlkcat,Biosynthesis of antibiotics
R01018__cyto,67.07,0.5361,dlkcat,N-Glycan biosynthesis
R02282__cyto,46.21,109.2207,dlkcat,2-Oxocarboxylic acid metabolism
R11896__cyto,16.19,2.4943,dlkcat,Drug metabolism - other enzymes
R00835__cyto,57.22,7.9342,dlkcat,
R02971__cyto,63.41,76.9512,dlkcat,Pantothenate and CoA biosynthesis
R05691__cyto,44.092,4.9864,dlkcat,
R04558__cyto,148.93,19.9229,dlkcat,Histidine metabolism
R07100__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R04321__cyto,32.86,5.8683,dlkcat,Ether lipid metabolism
R02472__mito,36.35,3.0864,dlkcat,Pantothenate and CoA biosynthesis
R03665__cyto,120.08,16.9364,dlkcat,Aminoacyl-tRNA biosynthesis
R07456__cyto,28.78,130.0602,dlkcat,Vitamin B6 metabolism
R02493__cyto,34.515,0.4275,dlkcat,Vitamin B6 metabolism
R01790__cyto,184.96,13.7,default_13.7,Galactose metabolism
R06863__cyto,73.78,4.8278,dlkcat,
R00214__mito,69.92,9.3194,dlkcat,Pyruvate metabolism
R11861__mito,28.27,23.5813,dlkcat,Glutathione metabolism
R04537__cyto,132.035,13.7,default_13.7,Fatty acid biosynthesis
R08539__cyto,97.41,13.7,default_13.7,
R00725__cyto,147.8575,50.6207,dlkcat,
R04300__cyto,77.315,95.1237,dlkcat,Isoquinoline alkaloid biosynthesis
R00256__cyto,184.385,5.9206,dlkcat,D-Glutamine and D-glutamate metabolism
R02747__mito,232.64,13.7,default_13.7,Glycerophospholipid metabolism
R00755__cyto,62.23,2.2556,dlkcat,Glycolysis / Gluconeogenesis
R01318__cyto,68.39,13.7,default_13.7,Glycerophospholipid metabolism
R00066__cyto,32.17,236.0386,dlkcat,Riboflavin metabolism
R03424__cyto,22.93,13.7,default_13.7,Glycerophospholipid metabolism
R09832__cyto,75.348,0.9935,dlkcat,
R02142__cyto,24.6,1.8866,dlkcat,Purine metabolism
R00945__cyto,64.27,8.5127,dlkcat,Biosynthesis of antibiotics
R06364__cyto,32.86,8.7395,dlkcat,Ether lipid metabolism
R00479__pero,61.35,4.609,dlkcat,Microbial metabolism in diverse environments
R01648__cyto,53.515,8.5501,dlkcat,"Alanine, aspartate and glutamate metabolism"
R07316__cyto,52.333333,46.0398,dlkcat,Spontaneous
R04427__cyto,42.63,0.39,dlkcat,Biosynthesis of antibiotics
R01868__cyto,46.13,14.9724,dlkcat,Pyrimidine metabolism
R05551__cyto,61.255,2.6228,dlkcat,Styrene degradation
R11765__mito,23.39,271.7855,dlkcat,Folate biosynthesis
R00713__cyto,54.125,4.9113,dlkcat,"Alanine, aspartate and glutamate metabolism"
R10057__cyto,36.925,0.5919,dlkcat,
R03269__cyto,71.245,0.3343,dlkcat,Pantothenate and CoA biosynthesis
R02878__cyto,46.52125,64.5908,dlkcat,
R07481__cyto,42.63,1.5142,dlkcat,Steroid biosynthesis
R01137__cyto,17.08,13.7,default_13.7,Purine metabolism
R11193__cyto,50.638571,13.7,default_13.7,
R02135__cyto,54.5825,61.7982,dlkcat,Thiamine metabolism
R00987__cyto,50.6,3.8226,dlkcat,Tryptophan metabolism
R01039__cyto,45.3625,13.6908,dlkcat,Glycerolipid metabolism
R09372__cyto,36.43,1.5701,dlkcat,Selenocompound metabolism
R07092__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R00155__cyto,76.04,13.7,default_13.7,Pyrimidine metabolism
R02294__cyto,33.13,2.4379,dlkcat,Nicotinate and nicotinamide metabolism
R00391__cyto,74.11,13.7,default_13.7,Fatty acid elongation
R04963__cyto,124.9,13.7,default_13.7,Fatty acid biosynthesis
R09220__cyto,33.52,12.2813,dlkcat,Microbial metabolism in diverse environments
R00010__cyto,130.3,22.5346,dlkcat,Biosynthesis of secondary metabolites
R01639__cyto,75.7,63.4055,dlkcat,Pentose and glucuronate interconversions
R10052__cyto,39.55,7.1165,dlkcat,2-Oxocarboxylic acid metabolism
R08159__cyto,43.78,13.7,default_13.7,Fatty acid biosynthesis
R11034__cyto,74.243333,54.8204,dlkcat,Spontaneous
R01373__cyto,74.243333,125.3797,dlkcat,Biosynthesis of antibiotics
R00670__cyto,51.33,4.3364,dlkcat,Glutathione metabolism
R11861__cyto,28.27,23.5813,dlkcat,Glutathione metabolism
R04956__cyto,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R00277__cyto,30.735,0.341,dlkcat,Vitamin B6 metabolism
R05329__cyto,37.95,8.094,dlkcat,
R00549__cyto,63.41,83.7479,dlkcat,Riboflavin metabolism
R02923__pero,38.965,24.7217,dlkcat,D-Arginine and D-ornithine metabolism
R08548__cyto,74.80125,1.0695,dlkcat,
R01870__cyto,23.76,2.8901,dlkcat,Pyrimidine metabolism
R00057__cyto,23.265,13.7,default_13.7,
R03051__mito,44.36,2.3793,dlkcat,
R00996__mito,88.56,18.6228,dlkcat,Biosynthesis of antibiotics
R03438__cyto,78.464286,13.7,default_13.7,Ether lipid metabolism
R02058__cyto,16.65,57.8557,dlkcat,Amino sugar and nucleotide sugar metabolism
R04968__cyto,124.9,13.7,default_13.7,Fatty acid biosynthesis
R05734__cyto,36.925,0.6233,dlkcat,
R10116__cyto,99.21,13.7,default_13.7,Biotin metabolism
R05070__mito,63.0,1.0847,dlkcat,2-Oxocarboxylic acid metabolism
R05286__cyto,55.203333,1.4882,dlkcat,Microbial metabolism in diverse environments
R07362__cyto,45.28,25.9278,dlkcat,
R04959__mito,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R02016__cyto,36.43,13.7,default_13.7,
R01529__cyto,25.09,2418.6742,dlkcat,Biosynthesis of antibiotics
R01039__mito,45.3625,13.6908,dlkcat,Glycerolipid metabolism
R01526__cyto,81.86,1.2496,dlkcat,Pentose and glucuronate interconversions
R00221__cyto,45.36,0.196,dlkcat,"Glycine, serine and threonine metabolism"
R07025__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R00767__cyto,91.266667,49.0398,dlkcat,
R07899__cyto,43.63,0.4195,dlkcat,alpha-Linolenic acid metabolism
R04972__cyto,41.0,4.8403,dlkcat,Porphyrin and chlorophyll metabolism
R06875__cyto,90.5675,13.7,default_13.7,
R01964__cyto,147.8575,95.8019,dlkcat,
R10994__cyto,55.21,4.745,dlkcat,Cysteine and methionine metabolism
R00052__cyto,30.69,5.2541,dlkcat,
R02557__cyto,33.13,2.279,dlkcat,Purine metabolism
R03222__cyto,56.75,0.4243,dlkcat,Porphyrin and chlorophyll metabolism
R12403__cyto,36.925,0.2289,dlkcat,Biosynthesis of antibiotics
R00006__mito,52.78,5.5572,dlkcat,
R01863__cyto,33.13,1.377,dlkcat,Purine metabolism
R01177__pero,42.665,16.5391,dlkcat,Fatty acid elongation
R02887__cyto,114.54,11.9398,dlkcat,Starch and sucrose metabolism
R03220__cyto,36.85,5.6538,dlkcat,Porphyrin and chlorophyll metabolism
R11674__pero,41.33,39.1816,dlkcat,
R00551__cyto,34.29,56.7363,dlkcat,Biosynthesis of antibiotics
R00830__mito,157.14,0.7464,dlkcat,Porphyrin and chlorophyll metabolism
R02236__mito,23.39,414.7758,dlkcat,One carbon pool by folate
R03319__cyto,65.49,55.2936,dlkcat,
R03990__cyto,79.816667,8.7743,dlkcat,Fatty acid metabolism
R10120__cyto,99.21,13.7,default_13.7,Biotin metabolism
R05615__cyto,43.61,0.3934,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R00709__cyto,39.05,40.9193,dlkcat,2-Oxocarboxylic acid metabolism
R07083__cyto,32.915,43.3824,dlkcat,Metabolism of xenobiotics by cytochrome P450
R04959__cyto,103.506667,13.7,default_13.7,Fatty acid biosynthesis
R05725__cyto,43.2,2.3636,dlkcat,
R00936__mito,23.39,183.8702,dlkcat,One carbon pool by folate
R03660__cyto,58.52,66.4647,dlkcat,Aminoacyl-tRNA biosynthesis
R10826__cyto,45.3625,13.7,default_13.7,Fatty acid elongation
R03869__cyto,55.203333,2.256,dlkcat,"Valine, leucine and isoleucine degradation"
R02894__cyto,38.965,28.5266,dlkcat,Arginine and proline metabolism
R02291__cyto,39.04,17.0113,dlkcat,2-Oxocarboxylic acid metabolism
R03330__cyto,90.5675,15.4119,dlkcat,Inositol phosphate metabolism
R12405__cyto,39.01,0.0842,dlkcat,Biosynthesis of antibiotics
R00771__cyto,61.27,11.0694,dlkcat,Biosynthesis of secondary metabolites
