kind,index,setting,mu_max,T_opt,T_opt_at_edge,plateau99_lo,plateau99_hi,plateau99_width,CT_max_rel_1pct,CT_max_rel_10pct,T_first_zero
posterior_draw,11,glucose_cap=10.0,14871465891.046738,20.0,True,20.0,20.0,0.0,20.495000000004822,20.450000000004383,44.0
posterior_draw,11,glucose_cap=4.0,0.24900235956006372,29.00799946034017,False,28.5,29.5,1.0,41.43330019725116,39.71175316388918,43.5
posterior_draw,11,glucose_cap=2.0,0.19698942838295752,25.6170559945364,False,25.5,29.0,3.5,41.21539106608107,39.610670793118096,42.5
posterior_draw,11,glucose_cap=1.0,9.999959232508927e+29,20.0,True,20.0,20.0,0.0,20.495,20.45,42.0
posterior_draw,14,glucose_cap=10.0,0.2827092511955574,29.989661532387746,False,29.5,30.5,1.0,45.098474548926085,43.31566697047659,47.0
posterior_draw,14,glucose_cap=4.0,0.21989327572741005,30.43445635020789,False,30.0,31.0,1.0,44.845461054981115,41.597518149314865,46.5
posterior_draw,14,glucose_cap=2.0,0.19409621732800464,29.549052000427995,False,29.5,30.0,0.5,39.068865321719635,38.38729659564396,39.5
posterior_draw,14,glucose_cap=1.0,0.09669902164093777,24.619273639784296,False,24.5,28.0,3.5,38.4849439639263,38.349439639262954,38.5
posterior_draw,10,glucose_cap=10.0,0.29360507276317915,29.41012614157421,False,28.5,30.0,1.5,43.70296676837455,41.839459235991725,47.0
posterior_draw,10,glucose_cap=4.0,0.22841709406251956,30.068259409863636,False,29.5,31.0,1.5,43.037908582477584,40.22702400666434,44.0
posterior_draw,10,glucose_cap=2.0,0.1939697782176139,29.532667220344944,False,29.5,30.0,0.5,38.641201481889304,38.22021234190583,39.0
posterior_draw,10,glucose_cap=1.0,0.09642464445697888,26.58724364823968,False,26.0,28.0,2.0,38.471651794377095,38.216517943770974,38.5
posterior_draw,17,glucose_cap=10.0,0.2920892221033501,29.489610909417873,False,29.0,30.0,1.0,43.038262704130304,41.23260589961986,48.5
posterior_draw,17,glucose_cap=4.0,0.23808684535243743,29.59061957657876,False,29.0,30.0,1.0,42.61880757365696,39.29322602834368,45.5
posterior_draw,17,glucose_cap=2.0,0.19647344103324282,27.6052845386981,False,27.5,29.0,1.5,38.949295779467775,38.49508242654116,39.0
posterior_draw,17,glucose_cap=1.0,0.096755300955479,23.624288270242992,False,23.5,28.0,4.5,38.87807403165791,38.40388620726352,39.0
posterior_draw,19,glucose_cap=10.0,0.9633325347830477,47.375,False,47.0,48.5,1.5,47.995,47.95,48.0
posterior_draw,19,glucose_cap=4.0,0.36062750986802394,47.375,False,47.0,48.5,1.5,47.995,47.95,48.0
posterior_draw,19,glucose_cap=2.0,0.19691560196594046,26.11324027338921,False,25.5,29.0,3.5,39.86387899429807,39.10065888845827,40.0
posterior_draw,19,glucose_cap=1.0,0.09681895845255999,20.998100104713956,False,20.5,27.5,7.0,39.46483739195526,39.14837391955254,39.5
posterior_draw,18,glucose_cap=10.0,0.2811187458790278,29.572439627891114,False,29.0,30.5,1.5,42.43312548315609,40.81742105404991,45.0
posterior_draw,18,glucose_cap=4.0,0.23034132977866567,29.37645641859811,False,28.5,30.0,1.5,41.757342964711114,38.68640648671696,43.5
posterior_draw,18,glucose_cap=2.0,0.19667440126930752,27.074444837011725,False,26.5,29.0,2.5,38.42626213688336,37.883664670119295,38.5
posterior_draw,18,glucose_cap=1.0,0.09680565589716698,21.898296435769577,False,21.5,27.5,6.0,37.97947191648985,37.79471916489846,38.0
posterior_draw,20,glucose_cap=10.0,0.3217436415852771,28.620964376707743,False,28.0,29.5,1.5,42.45685527761296,40.714633362354704,46.0
posterior_draw,20,glucose_cap=4.0,0.27472997685707984,27.537833613696055,False,26.5,28.5,2.0,41.500478326686505,38.39126794674688,43.5
posterior_draw,20,glucose_cap=2.0,0.1971989956478669,21.124929702002444,False,21.0,28.5,7.5,38.3917988592857,37.82035528789127,38.5
posterior_draw,20,glucose_cap=1.0,0.09682641425428247,20.0,True,20.0,27.5,7.5,37.97286029015596,37.728602901559576,38.0
posterior_draw,21,glucose_cap=10.0,0.3094441684246328,28.97032266330594,False,28.0,30.0,2.0,42.072454734314775,41.022043201374956,45.0
posterior_draw,21,glucose_cap=4.0,0.2639502586249344,29.028858209388993,False,28.5,30.0,1.5,41.92414230363087,39.32735985777837,44.0
posterior_draw,21,glucose_cap=2.0,0.19708483109122857,24.621997178511155,False,24.5,28.5,4.0,38.441270164766905,37.96291250068552,38.5
posterior_draw,21,glucose_cap=1.0,0.09682367843566358,20.462739581212876,False,20.0,27.5,7.5,37.988274737623186,37.88274737623186,38.0
posterior_draw,22,glucose_cap=10.0,0.963332534783042,46.49999992077947,False,46.5,46.5,0.0,46.995,46.95,47.0
posterior_draw,22,glucose_cap=4.0,0.3606275098680253,46.875,False,46.5,47.0,0.5,47.495,47.45,47.5
posterior_draw,22,glucose_cap=2.0,0.19647253271845413,27.59788558942848,False,27.5,29.0,1.5,38.49140880628508,38.21075233455546,39.0
posterior_draw,22,glucose_cap=1.0,0.09678881434046642,22.624357219783082,False,22.5,27.5,5.0,38.47041670685847,38.20416706858476,38.5
posterior_draw,23,glucose_cap=10.0,0.963332534783047,46.125,False,46.0,47.0,1.0,47.495,47.45,47.5
posterior_draw,23,glucose_cap=4.0,0.3606275098680254,47.375,False,45.5,47.5,2.0,47.995,47.95,48.0
posterior_draw,23,glucose_cap=2.0,0.19704446758340124,25.12245677372881,False,25.0,29.0,4.0,38.63917636210423,38.205024730869695,39.0
posterior_draw,23,glucose_cap=1.0,0.096811729428729,21.624586487033817,False,21.5,27.5,6.0,38.471643692147985,38.216436921479875,38.5
posterior_draw,24,glucose_cap=10.0,0.30848786234279874,29.52303285676854,False,28.5,30.5,2.0,42.68750000893672,40.960937255475976,45.5
