kind,index,T_opt_range,CT_max_range,plateau_lo,plateau_hi,mu_max_ratio,asymmetry,T_opt_censored,min_mu_max,no_CT_max_crossing,degenerate,plateau_loose,CT_max_loose,T_opt_loose,plateau_tight,CT_max_tight,T_opt_tight
posterior_draw,63,4.48077321969911,4.1729038413996165,1.5,4.0,3.078797514444368,1.073778210570084,False,0.0967047109765877,False,False,1.5,42.62466169909756,29.077525271611293,4.0,38.45175785769794,24.596752051912183
posterior_draw,65,27.125,9.540714359041525,2.0,7.5,9.94906766513314,2.843078513748212,True,0.0968264130074298,False,False,2.0,47.99499999449448,47.125,7.5,38.454285635452955,20.0
posterior_draw,64,22.517019558324744,11.051714073817145,0.5,3.5,9.966019552193298,2.037423281848225,False,0.0966617143121136,False,False,2.0,49.995,47.625,3.5,38.94328592618285,25.107980441675256
posterior_draw,66,9.599268377465188,2.975577224911575,2.0,7.5,3.169061450790684,3.2260189038617364,True,0.096826414254282,False,False,2.0,41.950725180152354,29.599268377465187,7.5,38.97514795524078,20.0
posterior_draw,67,8.882338513581583,4.521153278402409,1.5,7.5,3.2217037548951923,1.9646178677490536,True,0.096826484967373,False,False,2.0,42.980384694276744,28.578098943923447,7.5,38.459231415874335,20.0
posterior_draw,68,5.474001121618642,4.530658428005822,1.0,3.5,3.0116357049087976,1.208213156785698,False,0.0966940613365773,False,False,1.5,42.926885545788174,29.608181937269,3.5,38.39622711778235,24.62402369355543
posterior_draw,69,8.57427041419778,4.798191981238638,1.5,7.5,3.2410182271833023,1.7869794388644615,True,0.0968264142542814,False,False,2.0,43.27946349513377,28.57427041419778,7.5,38.48127151389513,20.0
posterior_draw,70,8.57044812142588,0.5343052383445723,1.5,7.5,3.218383307154139,16.04035952928243,True,0.0968264142542825,False,False,2.0,41.706726894372686,28.501325737405264,7.5,41.19231209418246,20.0
posterior_draw,71,8.45792088394315,3.767219136842336,2.0,7.5,3.3853011024765203,2.2451364193887953,True,0.0968264142542821,False,False,2.0,42.24510836454345,28.45792088394315,7.5,38.47788922770111,20.0
posterior_draw,74,26.020840885831326,7.13082096655085,5.5,7.5,9.949067537976472,3.649066637332434,True,0.0968264142542827,False,False,5.5,47.49499999999953,46.020840885831326,7.5,40.36417903344868,20.0
posterior_draw,72,7.040807563816834,3.9966487343853103,1.5,6.5,2.9747825825739347,1.7616778535579058,False,0.096805655897166,False,False,2.0,42.9702996964682,28.941962859668287,6.5,38.97365096208289,21.901155295851453
posterior_draw,75,7.315478078440087,4.767637527889079,1.0,4.5,3.076936211417366,1.5344031578841717,False,0.0967685203129838,False,False,1.5,42.753159932613094,30.44025293387157,4.5,37.985522404724016,23.12477485543148
posterior_draw,73,8.998773692187509,2.918674386957882,2.0,8.5,3.170025697027961,3.0831715015551566,True,0.0961868037226711,False,False,2.0,41.79318767925508,28.99877369218751,8.5,38.874513292297195,20.0
posterior_draw,76,5.311488908095882,3.5215768229474733,0.5,2.5,2.9695949474588224,1.508270066262617,False,0.0965972828638752,False,False,1.5,42.49325763046298,30.435760469531573,2.5,38.971680807515504,25.62323744648799
posterior_draw,77,25.37634063068921,11.51207828000902,0.0,4.0,3.7282126421921102,2.2043231476939997,False,0.096729337607916,False,False,1.5,42.57513029712134,29.91595760855279,4.0,38.482921719990976,24.12365936931079
posterior_draw,78,5.3286000836520095,4.331586851070263,1.0,3.5,3.0176966830450396,1.2301727442762462,False,0.0967043368073158,False,False,1.5,43.307740344636294,29.479354984110927,3.5,38.97615349356603,24.62051871736544
posterior_draw,79,16.797541728702733,9.019631809518728,0.5,2.0,10.586974796116625,1.862331199703264,False,0.0909922384188929,False,False,1.0,47.495,46.125,0.5,38.47536819048127,30.077458271297267
posterior_draw,80,8.611284864822338,4.274674725588206,1.5,7.5,3.1007768080280376,2.014488918484296,True,0.0968251903411943,False,False,1.5,43.21675728997662,28.611284864822338,7.5,38.942082564388414,20.0
posterior_draw,85,24.976485148514858,7.501119589637774,4.0,8.0,9.949067537017047,3.329700966642095,True,0.0968264142542822,False,False,4.0,46.99499999833429,42.625,7.5,46.99182387092762,20.0
posterior_draw,81,9.38659699722994,2.2193669020267848,1.5,7.5,3.181580210184164,4.2294029836427,True,0.0968264142542824,False,False,1.5,41.639647266772705,29.38659699722994,7.5,39.42028036474592,20.0
posterior_draw,82,28.979137745439452,,0.0,7.0,9.94976854124609,inf,True,0.0968195924145987,True,True,0.0,,50.0,7.0,39.44841330860961,21.020862254560548
posterior_draw,83,7.118448481262792,5.020847611370321,1.0,6.0,3.0487782552095717,1.417778238308249,False,0.0968050380140326,False,False,1.5,43.49920786234378,29.03297843069058,6.0,38.47836025097346,21.944028066569103
posterior_draw,84,23.124999999875143,5.0708545479301605,0.5,7.5,9.949067543456527,4.560375333446389,True,0.0968264142542822,False,False,0.5,43.9953864014004,43.12499999987514,7.5,38.92453185347024,20.0
posterior_draw,86,7.652740939117905,4.431119005918468,1.5,7.0,3.1773949234169305,1.7270447778307116,False,0.0968195924145978,False,False,1.5,43.402690992017085,28.60518421861997,7.0,38.97157198609862,20.952443279502067
posterior_draw,87,5.590767369152797,1.3205129366076989,0.5,4.0,2.780620543905569,4.233784625779638,False,0.0966997489898052,False,False,1.5,41.68915091615238,29.600774956107347,4.0,40.41457586846502,24.44013260381573
posterior_draw,88,8.904099447281808,3.2712417724106544,1.5,7.5,3.2079649274281024,2.721932546343149,False,0.0968236784356628,False,False,1.5,41.75419554712479,29.42555676084479,7.5,38.48295377471413,20.52145731356298
posterior_draw,89,7.877380129137489,2.5332007115365585,1.0,6.5,3.0723826329848047,3.109654948880589,False,0.0968155896961642,False,False,2.5,40.97363630153678,28.93263727565798,6.5,38.48499293058316,21.12482851606916
posterior_draw,91,8.450019848282043,3.765560154472446,1.5,7.5,3.284687944468198,2.24402731642615,True,0.096826414254282,False,False,1.5,42.24659872962572,28.450019848282043,7.5,38.48103857515327,20.0
posterior_draw,92,8.580408362515172,2.746562247461626,1.0,7.5,3.1639964972365564,3.124053849660677,True,0.0968244169422157,False,False,1.5,41.667197771547485,28.580408362515172,7.5,38.92063552408586,20.0
posterior_draw,93,5.465579753465111,4.890458194838843,1.0,3.5,2.837074701587377,1.1176007514455852,False,0.0967026153481402,False,False,1.5,43.37595477734668,29.887923739268032,3.5,38.485496582507835,24.61931465274664
posterior_draw,94,7.976985818072109,3.6006685399463834,1.0,6.5,3.161812686374787,2.2154179785154264,False,0.0967684184507245,False,False,1.5,42.07900065619312,29.39808011963415,6.5,38.47833211624673,21.421094301562043
posterior_draw,95,6.834414212503958,3.445993382492361,1.0,5.0,3.0713261298954766,1.9832929010330471,False,0.0967484282054555,False,False,1.5,41.92972824969072,29.562000533290703,5.0,38.48373486719836,23.620155919981713
posterior_draw,96,26.877096007361587,9.199919225520569,1.5,7.5,9.94906753702186,2.9214491289015396,True,0.0968264142542818,False,False,1.5,47.995,46.5,7.5,38.79508077447943,20.0
posterior_draw,90,8.6135150675536,3.9982850692957257,1.5,7.5,3.122681593191081,2.1543023867157176,False,0.0968198553950436,False,False,1.5,42.265827029576265,29.111546083803784,7.5,38.26754196028054,20.498031016250184
posterior_draw,97,8.984341109269149,3.3016186635889895,1.0,7.0,2.930631482360763,2.72119285256972,False,0.0968195924145984,False,False,1.5,41.785876296224465,29.8881159714909,7.0,38.48425763263547,20.903774862221752
posterior_draw,98,7.095982324033681,5.0569892173442526,1.5,7.0,3.270579778899023,1.4032029769207683,False,0.0968137471900938,False,False,2.0,44.49091048461231,28.510893639142992,7.0,39.433921267268055,21.448592624352298
posterior_draw,99,9.382141979211925,2.977369499549269,1.5,7.5,3.2416298312911125,3.151151370574678,True,0.096824659442186,False,False,1.5,41.46236290865513,29.382141979211923,7.5,38.48499340910586,20.0
