rxn_id,mw_kDa,kcat_s,source,group
R07168__cyto,69.485,5.9445,dlkcat,Carbon fixation pathways in prokaryotes
R03194__cyto,59.81,10.0075,dlkcat,Porphyrin and chlorophyll metabolism
R11100__pero,37.385,2.4357,dlkcat,Spontaneous
R04880__cyto,39.8325,62.6832,dlkcat,Tyrosine metabolism
R00734__cyto,49.505714,49.4417,dlkcat,Isoquinoline alkaloid biosynthesis
TO1000305_CYTMEM__plas,60.686667,73.4591,dlkcat,Transporters pathway
TR2900877_CYTMEM__plas,31.89,0.4115,dlkcat,Transporters pathway
R04770__cyto,42.89,1.5998,dlkcat,Selenocompound metabolism
R02747__cyto,82.545,13.7,default_13.7,Glycerophospholipid metabolism
R03067__cyto,88.59,12.6735,dlkcat,Folate biosynthesis
TR0000091_CYTMEM__plas,79.254545,13.7,default_13.7,Transporters pathway
TR1000506_CYTMEM__plas,57.919091,18.9271,dlkcat,Transporters pathway
R03628__cyto,48.21,8.5403,dlkcat,Tryptophan metabolism
R01830__cyto,74.48,24.1998,dlkcat,Pentose phosphate pathway
R00085__cyto,80.86,13.7,default_13.7,
TR0000051_CYTMEM__plas,32.98,0.0651,dlkcat,Transporters pathway
R00251__cyto,142.52,35.6274,dlkcat,Glutathione metabolism
TR2901174_CYTMEM__plas,34.64,3.5283,dlkcat,Transporters pathway
R02760__cyto,51.49,13.7,default_13.7,
R04445__mito,65.33,3.7822,dlkcat,Arginine and proline metabolism
TI2000703_CYTMEM__plas,49.55,54.9449,dlkcat,Transporters pathway
R09844__cyto,44.78,0.7829,dlkcat,Terpenoid backbone biosynthesis
R07385__cyto,187.88,13.7,default_13.7,Ether lipid metabolism
TR0013384_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R01388__cyto,39.445,20.337,dlkcat,Carbon metabolism
R03459__cyto,57.815,10.2274,dlkcat,Riboflavin metabolism
R08175__pero,33.66,11.8645,dlkcat,Biosynthesis of unsaturated fatty acids
R01664__cyto,26.33,8.5683,dlkcat,Pyrimidine metabolism
TR2901132_CYTMEM__plas,34.64,11.7613,dlkcat,Transporters pathway
R03457__cyto,24.27,4.7621,dlkcat,Histidine metabolism
TR2900254_CYTMEM__plas,42.78,8.316,dlkcat,Transporters pathway
R00519__cyto,38.766,6.7084,dlkcat,Carbon metabolism
R02433__cyto,47.15,35.7255,dlkcat,Cysteine and methionine metabolism
R00190__cyto,22.57,36.8039,dlkcat,Purine metabolism
R00530__cyto,36.18,2.7649,dlkcat,Sulfur metabolism
R00959__cyto,65.985,39.8009,dlkcat,Galactose metabolism
R08178__pero,33.66,13.6521,dlkcat,Biosynthesis of unsaturated fatty acids
R00516__cyto,69.47,1.3251,dlkcat,Pyrimidine metabolism
R01041__pero,37.275,12.0026,dlkcat,Glycerolipid metabolism
R00691__cyto,32.85,3.3625,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R02529__cyto,77.175,64.3448,dlkcat,"Glycine, serine and threonine metabolism"
R00200__cyto,55.49,14.2338,dlkcat,Purine metabolism
TR1000154_CYTMEM__plas,61.942667,47.59,dlkcat,Transporters pathway
R00519__mito,38.766,6.7084,dlkcat,Carbon metabolism
R02484__cyto,32.79,1.0167,dlkcat,Pyrimidine metabolism
R07495__cyto,39.09,0.1327,dlkcat,Steroid biosynthesis
R08176__pero,33.66,12.0349,dlkcat,Biosynthesis of unsaturated fatty acids
R04773__cyto,23.76,0.0381,dlkcat,Selenocompound metabolism
TR0000031_CYTMEM__plas,79.254545,13.7,default_13.7,Transporters pathway
TR1000448_CYTMEM__plas,60.932,43.3839,dlkcat,Transporters pathway
R03088__e_r_,65.45,1.5037,dlkcat,
R02095__cyto,80.86,11.9527,dlkcat,Pyrimidine metabolism
R02102__cyto,26.33,4.3347,dlkcat,Pyrimidine metabolism
R04496__cyto,26.875,13.7,default_13.7,Terpenoid backbone biosynthesis
R00192__cyto,49.05,4.2088,dlkcat,Cysteine and methionine metabolism
R02918__cyto,48.47,45.737,dlkcat,Aminoacyl-tRNA biosynthesis
R00847__cyto,69.63,2.5828,dlkcat,Glycerolipid metabolism
TR2900176_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
TR1000588_CYTMEM__plas,60.932,49.2516,dlkcat,Transporters pathway
TR0000018_CYTMEM__plas,79.254545,13.7,default_13.7,Transporters pathway
R01497__cyto,63.76,16.5012,dlkcat,Sphingolipid metabolism
R04441__mito,62.95,0.4376,dlkcat,2-Oxocarboxylic acid metabolism
R03012__cyto,92.52,4.4804,dlkcat,Histidine metabolism
R03858__cyto,42.503333,26.8076,dlkcat,Fatty acid elongation
R04961__cyto,229.63,13.7,default_13.7,Fatty acid biosynthesis
R03038__cyto,71.87,43.7176,dlkcat,Aminoacyl-tRNA biosynthesis
R02732__mito,76.29,21.6485,dlkcat,Fructose and mannose metabolism
R01214__mito,42.61,21.7127,dlkcat,Glucosinolate biosynthesis
R10992__cyto,41.78,9.9055,dlkcat,Cysteine and methionine metabolism
TZ2900029_CYTMEM__plas,35.53,0.4152,dlkcat,Transporters pathway
R05731__mito,59.48,0.1124,dlkcat,Steroid biosynthesis
R04966__cyto,229.63,13.7,default_13.7,Fatty acid biosynthesis
R02737__cyto,79.836667,16.1781,dlkcat,Starch and sucrose metabolism
R08558__cyto,39.8325,1148.9183,dlkcat,"Glycine, serine and threonine metabolism"
R02619__cyto,47.15,35.7255,dlkcat,Cysteine and methionine metabolism
R03971__cyto,64.67,7.5759,dlkcat,Cyanoamino acid metabolism
R10088__mito,29.485,111.2326,dlkcat,
TO1000009_Pi_c00009_CytoMito__mito,102.89,13.7,default_13.7,Transporters pathway
TR0002905_CYTMEM__plas,47.15,8.4623,dlkcat,Transporters pathway
R10920__cyto,44.23,9.4451,dlkcat,
R11323__cyto,40.75,15.2631,dlkcat,Pyrimidine metabolism
R03443__cyto,94.24,17.5947,dlkcat,2-Oxocarboxylic acid metabolism
R00178__cyto,51.07,13.7,default_13.7,Arginine and proline metabolism
TR0012606_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
TR0000046_CYTMEM__plas,79.254545,189.3004,dlkcat,Transporters pathway
R04285__cyto,35.98,0.3997,dlkcat,Folate biosynthesis
R02678__cyto,62.486667,177.0568,dlkcat,Tryptophan metabolism
R02868__cyto,56.453333,9.755,dlkcat,
TR1000221_CYTMEM__plas,58.5875,191.2277,dlkcat,Transporters pathway
R04889__pero,53.566667,193.4616,dlkcat,Tyrosine metabolism
R10088__cyto,29.485,111.2326,dlkcat,
TR0000068_CYTMEM__plas,79.254545,123.0763,dlkcat,Transporters pathway
R03451__mito,47.325,210.4872,dlkcat,Lysine degradation
R07035__cyto,35.69,140.1702,dlkcat,Arachidonic acid metabolism
R00005__cyto,201.13,49.803,dlkcat,Arginine biosynthesis
R00160__cyto,40.75,13.7,default_13.7,Riboflavin metabolism
R03004__cyto,43.9175,35.3343,dlkcat,Nicotinate and nicotinamide metabolism
R05085__cyto,43.06,1.7565,dlkcat,Vitamin B6 metabolism
T_alpha_alpha_Trehalose__plas,71.915,48.1524,dlkcat,Transporters pathway
R01280__pero,82.433333,13.3621,dlkcat,Fatty acid biosynthesis
R01214__cyto,42.61,21.7127,dlkcat,Glucosinolate biosynthesis
R04404__cyto,120.515,13.7,default_13.7,Inositol phosphate metabolism
TR1000268_CYTMEM__plas,63.976,6.3291,dlkcat,Transporters pathway
R02957__cyto,62.486667,424.0381,dlkcat,Ascorbate and aldarate metabolism
R03451__cyto,47.325,210.4872,dlkcat,Lysine degradation
R04535__cyto,218.285,13.7,default_13.7,Fatty acid biosynthesis
R01126__cyto,54.52,1.0236,dlkcat,Purine metabolism
R02056__cyto,98.6,13.7,default_13.7,Glycerophospholipid metabolism
R02111__cyto,103.25,13.7,default_13.7,Starch and sucrose metabolism
R00943__cyto,104.285,12.4914,dlkcat,Carbon fixation pathways in prokaryotes
R07758__cyto,39.07,4.766,dlkcat,Biosynthesis of unsaturated fatty acids
TZ2900019_CYTMEM__plas,89.175,2.4004,dlkcat,Transporters pathway
R01624__cyto,218.285,4.2468,dlkcat,Fatty acid biosynthesis
TR2901077_CYTMEM__plas,34.64,3.3213,dlkcat,Transporters pathway
R00291__cyto,75.08,18.6384,dlkcat,Galactose metabolism
TR0009429_CYTMEM__plas,108.486667,10.3743,dlkcat,Transporters pathway
R00259__cyto,56.11,68.2425,dlkcat,2-Oxocarboxylic acid metabolism
R02019__cyto,80.083333,13.7,default_13.7,Purine metabolism
R01163__cyto,92.52,4.6387,dlkcat,Histidine metabolism
TR2901022_CYTMEM__plas,34.64,13.6828,dlkcat,Transporters pathway
R02335__cyto,115.44,11.6142,dlkcat,Amino sugar and nucleotide sugar metabolism
R00570__cyto,16.86,13.7,default_13.7,Pyrimidine metabolism
R03815__mito,52.75,13.7,default_13.7,"Glycine, serine and threonine metabolism"
TR0011735_CYTMEM__plas,33.91,13.7,default_13.7,Transporters pathway
TI2000430_CYTMEM__plas,49.55,358.8274,dlkcat,Transporters pathway
TR0000214_CYTMEM__plas,47.15,9.238,dlkcat,Transporters pathway
TR0000002_CYTMEM__plas,80.172353,13.7,default_13.7,Transporters pathway
R09827__mito,120.515,13.7,default_13.7,Inositol phosphate metabolism
TR2900219_CYTMEM__plas,42.78,6.6445,dlkcat,Transporters pathway
R01819__mito,48.18,6.1656,dlkcat,Fructose and mannose metabolism
R09827__cyto,120.515,13.7,default_13.7,Inositol phosphate metabolism
R00760__cyto,56.453333,23.1388,dlkcat,Starch and sucrose metabolism
R02327__cyto,69.47,1.2505,dlkcat,Pyrimidine metabolism
R01598__pero,73.3,3.4301,dlkcat,
R02767__cyto,87.413333,13.7,default_13.7,Fatty acid biosynthesis
TR1000210_CYTMEM__plas,63.976,33.1017,dlkcat,Transporters pathway
TR0001297_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R02466__cyto,69.25,10.5424,dlkcat,Taurine and hypotaurine metabolism
TR0012572_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R01184__cyto,42.91,2.2687,dlkcat,Inositol phosphate metabolism
TO1012844_CYTMEM__plas,60.686667,25.0419,dlkcat,Transporters pathway
TO0010516_CYTMEM__plas,52.22,72.4542,dlkcat,Transporters pathway
TR0005718_CYTMEM__plas,108.486667,8.5653,dlkcat,Transporters pathway
TR2900218_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
TO1000104_CYTMEM__plas,60.686667,11.8119,dlkcat,Transporters pathway
R08549__mito,83.08,63.3298,dlkcat,Carbon metabolism
R04463__cyto,145.73,9.434,dlkcat,Purine metabolism
R01248__cyto,29.08,2.6514,dlkcat,Arginine and proline metabolism
R00174__cyto,37.185,67.1716,dlkcat,Vitamin B6 metabolism
R03199__cyto,83.47,3.4482,dlkcat,Steroid biosynthesis
R02057__cyto,44.7,4.1596,dlkcat,Glycerophospholipid metabolism
R01528__cyto,55.17,24.7635,dlkcat,Glutathione metabolism
R02239__cyto,50.2,13.7,default_13.7,Glycerophospholipid metabolism
R04903__cyto,62.486667,164.7574,dlkcat,Tryptophan metabolism
TR2901180_CYTMEM__plas,64.408182,27.9517,dlkcat,Transporters pathway
R02115__cyto,62.32,13.7,default_13.7,
R00943__mito,104.285,12.4914,dlkcat,Carbon fixation pathways in prokaryotes
R00512__mito,31.01,108.2192,dlkcat,Pyrimidine metabolism
R04184__cyto,84.78,13.9884,dlkcat,
R00258__cyto,60.2,9.1481,dlkcat,2-Oxocarboxylic acid metabolism
R00829__cyto,42.503333,26.8076,dlkcat,Phenylalanine metabolism
R03503__cyto,88.59,9.2077,dlkcat,Folate biosynthesis
R00220__cyto,46.9725,10.423,dlkcat,Biosynthesis of amino acids
R04888__pero,53.566667,193.4616,dlkcat,Tyrosine metabolism
TR0000054_CYTMEM__plas,52.0,1.0776,dlkcat,Transporters pathway
R05779__cyto,21.41,16.9181,dlkcat,
R03165__cyto,31.7,35.6686,dlkcat,Porphyrin and chlorophyll metabolism
R02355__e_r_,65.45,1.6651,dlkcat,
R04747__cyto,42.503333,26.8076,dlkcat,Fatty acid elongation
R01802__cyto,25.15,9.9239,dlkcat,Inositol phosphate metabolism
R00004__cyto,34.68,13.7,default_13.7,Oxidative Phosphorylation
TR0000239_CYTMEM__plas,58.682727,428.3766,dlkcat,Transporters pathway
TO1000311_CYTMEM__plas,70.25,9.5938,dlkcat,Transporters pathway
R03321__cyto,61.54,28.0367,dlkcat,Glycolysis / Gluconeogenesis
R06223__cyto,50.71,0.2339,dlkcat,
R02239__mito,50.2,13.7,default_13.7,Glycerophospholipid metabolism
R00224__cyto,62.86,31.706,dlkcat,
R03662__cyto,52.34,2.7298,dlkcat,Aminoacyl-tRNA biosynthesis
TR2900181_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
TR0000064_CYTMEM__plas,32.98,0.1863,dlkcat,Transporters pathway
R01095__cyto,35.98,0.3109,dlkcat,Galactose metabolism
R00161__cyto,33.16,4.5752,dlkcat,Riboflavin metabolism
R12401__cyto,39.09,0.1207,dlkcat,Steroid biosynthesis
R12067__mito,29.14,13.7,default_13.7,Ubiquinone and other terpenoid-quinone biosynthesis
R04754__cyto,79.8425,20.8099,dlkcat,Fatty acid metabolism
TR0001899_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R00479__cyto,60.68,104.6135,dlkcat,Carbon metabolism
R00942__cyto,50.23,2.7966,dlkcat,Folate biosynthesis
TR2900122_CYTMEM__plas,42.78,9.2462,dlkcat,Transporters pathway
R01251__cyto,29.08,2.6514,dlkcat,Arginine and proline metabolism
R04534__cyto,122.9675,13.7,default_13.7,Fatty acid biosynthesis
TO1000307_CYTMEM__plas,60.686667,92.7764,dlkcat,Transporters pathway
R00267__mito,47.055,7.2653,dlkcat,2-Oxocarboxylic acid metabolism
R02018__cyto,80.083333,13.7,default_13.7,Pyrimidine metabolism
R04883__pero,53.566667,31.0626,dlkcat,Tyrosine metabolism
R11043__cyto,49.45,0.556,dlkcat,Biosynthesis of unsaturated fatty acids
TO1000133_CYTMEM__plas,60.686667,0.4629,dlkcat,Transporters pathway
TO1000895_CYTMEM__plas,60.686667,58.1702,dlkcat,Transporters pathway
R04965__cyto,218.285,13.7,default_13.7,Fatty acid biosynthesis
TR2901030_CYTMEM__plas,34.64,3.2599,dlkcat,Transporters pathway
R10991__cyto,42.61,21.7127,dlkcat,Cysteine and methionine metabolism
R00986__cyto,58.535,71.2806,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
R02740__cyto,61.54,28.0367,dlkcat,Pentose phosphate pathway
R01909__cyto,37.185,21.1774,dlkcat,Vitamin B6 metabolism
R08557__cyto,39.8325,1148.9183,dlkcat,"Glycine, serine and threonine metabolism"
TR2900029_CYTMEM__plas,37.5,52.3648,dlkcat,Transporters pathway
R01090__cyto,42.61,21.7127,dlkcat,Glucosinolate biosynthesis
R02301__mito,24.42,1.3479,dlkcat,One carbon pool by folate
R03004__mito,40.75,35.3343,dlkcat,Nicotinate and nicotinamide metabolism
TR0000242_CYTMEM__plas,58.682727,136.9902,dlkcat,Transporters pathway
R00267__cyto,47.055,7.2653,dlkcat,2-Oxocarboxylic acid metabolism
R01036__cyto,35.98,0.0764,dlkcat,Glycerolipid metabolism
TO0000277_CYTMEM__plas,45.88,0.3217,dlkcat,Transporters pathway
TR0000075_CYTMEM__plas,57.83,18.5747,dlkcat,Transporters pathway
R03816__cyto,24.006667,1.7121,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R10121__cyto,229.63,13.7,default_13.7,Biotin metabolism
TR1000020_CYTMEM__plas,58.5875,201.7257,dlkcat,Transporters pathway
R01092__cyto,55.6,4.0896,dlkcat,Galactose metabolism
R02241__cyto,51.49,13.7,default_13.7,Glycerophospholipid metabolism
R02021__cyto,29.14,13.937,dlkcat,Sulfur metabolism
R08557__mito,39.8325,1148.9183,dlkcat,"Glycine, serine and threonine metabolism"
TO1002679_CYTMEM__plas,60.686667,61.2628,dlkcat,Transporters pathway
TR1000082_CYTMEM__plas,60.619167,48.4462,dlkcat,Transporters pathway
TR0003560_CYTMEM__plas,47.15,25.7136,dlkcat,Transporters pathway
TR2900162_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
R00985__cyto,58.535,3.757,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
TR2900207_CYTMEM__plas,42.78,9.562,dlkcat,Transporters pathway
R06983__cyto,40.19,7.9566,dlkcat,Carbon metabolism
TR0000014_CYTMEM__plas,79.254545,13.7,default_13.7,Transporters pathway
R01468__cyto,63.75,14.4786,dlkcat,Glycerophospholipid metabolism
R04970__cyto,130.5775,13.7,default_13.7,Fatty acid biosynthesis
R08558__mito,39.8325,1148.9183,dlkcat,"Glycine, serine and threonine metabolism"
R00004__mito,34.68,13.7,default_13.7,Oxidative Phosphorylation
R02732__cyto,76.29,21.6485,dlkcat,Fructose and mannose metabolism
R00707_Cyto__cyto,65.33,7.3282,dlkcat,Arginine and proline metabolism
R02300__mito,43.65,4.6066,dlkcat,One carbon pool by folate
R10993__cyto,88.97,1.4785,dlkcat,Cysteine and methionine metabolism
TZ2900044_CYTMEM__plas,89.175,2.4004,dlkcat,Transporters pathway
TR1000138_CYTMEM__plas,60.322727,40.4284,dlkcat,Transporters pathway
R01280__cyto,82.433333,13.3621,dlkcat,Fatty acid biosynthesis
R01968__cyto,26.33,0.2565,dlkcat,Purine metabolism
R05086__cyto,57.27,100.4122,dlkcat,Vitamin B6 metabolism
TR1001567_CYTMEM__plas,57.919091,313.2269,dlkcat,Transporters pathway
R03916__cyto,64.67,13.7,default_13.7,Glutathione metabolism
R00137__cyto,38.41,17.4464,dlkcat,Nicotinate and nicotinamide metabolism
R03005__cyto,38.41,17.34,dlkcat,Nicotinate and nicotinamide metabolism
R03664__cyto,45.175,3.4094,dlkcat,Aminoacyl-tRNA biosynthesis
R02613__cyto,77.175,325.5596,dlkcat,Phenylalanine metabolism
R01213__cyto,64.78,7.8755,dlkcat,2-Oxocarboxylic acid metabolism
R04439__mito,44.46,2.6389,dlkcat,Pantothenate and CoA biosynthesis
TR1000305_CYTMEM__plas,57.919091,19.9695,dlkcat,Transporters pathway
R02082__cyto,112.19,19.9724,dlkcat,Terpenoid backbone biosynthesis
R04405__cyto,85.88,3.1814,dlkcat,Biosynthesis of amino acids
TR0002799_CYTMEM__plas,36.06,0.5762,dlkcat,Transporters pathway
TI1000381_CYTMEM__plas,33.745,7.1632,dlkcat,Transporters pathway
R03482__cyto,35.45,13.7,default_13.7,
R05333__cyto,75.86,13.7,default_13.7,Glycerolipid metabolism
R04780__cyto,37.48,0.4162,dlkcat,Pentose phosphate pathway
TR2900215_CYTMEM__plas,42.78,6.5761,dlkcat,Transporters pathway
R02867__cyto,56.453333,9.755,dlkcat,
R01655__cyto,104.285,10.1872,dlkcat,Carbon fixation pathways in prokaryotes
R07937__cyto,42.503333,41.8561,dlkcat,Biosynthesis of unsaturated fatty acids
R03005__mito,38.41,17.34,dlkcat,Nicotinate and nicotinamide metabolism
R04967__cyto,130.5775,13.7,default_13.7,Fatty acid biosynthesis
TO1000330_CYTMEM__plas,60.686667,101.0111,dlkcat,Transporters pathway
R00268__mito,47.055,13.4419,dlkcat,2-Oxocarboxylic acid metabolism
R00100__mito,29.975,13.7,default_13.7,Amino sugar and nucleotide sugar metabolism
R01714__cyto,40.53,25.928,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
TR0015431_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R02237__cyto,50.23,5.0861,dlkcat,Folate biosynthesis
R00722__cyto,16.86,13.7,default_13.7,Purine metabolism
TO0000412_CYTMEM__plas,45.88,0.4835,dlkcat,Transporters pathway
R05202__cyto,56.11,41.8173,dlkcat,Inositol phosphate metabolism
TR2900126_CYTMEM__plas,42.78,7.7168,dlkcat,Transporters pathway
R00729__cyto,46.19,10.8371,dlkcat,Isoquinoline alkaloid biosynthesis
TR0000431_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R01934__cyto,40.0,0.1532,dlkcat,2-Oxocarboxylic acid metabolism
TR1000190_CYTMEM__plas,61.427333,40.4284,dlkcat,Transporters pathway
R00416__cyto,54.56,11.3659,dlkcat,Amino sugar and nucleotide sugar metabolism
R00485__cyto,42.43,1.6791,dlkcat,Cyanoamino acid metabolism
R00103__cyto,43.9175,13.7,default_13.7,Nicotinate and nicotinamide metabolism
TR0011765_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R10117__cyto,229.63,13.7,default_13.7,Biotin metabolism
R03090__e_r_,65.45,1.5037,dlkcat,
TR2000056_CYTMEM__plas,33.14,77.3665,dlkcat,Transporters pathway
R03102__cyto,155.19,9.8634,dlkcat,Lysine degradation
TR0016290_CYTMEM__plas,47.15,51.1886,dlkcat,Transporters pathway
R01287__cyto,48.09,7.9524,dlkcat,Cysteine and methionine metabolism
R01470__cyto,137.715,9.0618,dlkcat,Glycerophospholipid metabolism
R10712__cyto,61.55,2.2426,dlkcat,Thiamine metabolism
TR1001242_CYTMEM__plas,60.932,19.8551,dlkcat,Transporters pathway
R00130__cyto,27.12,0.3043,dlkcat,Pantothenate and CoA biosynthesis
R00100__cyto,29.975,13.7,default_13.7,Amino sugar and nucleotide sugar metabolism
T_L_Glutamate_c00025_CytoMito__plas,81.49,11.3537,dlkcat,Transporters pathway
R08771__mito,36.54,13.7,default_13.7,Ubiquinone and other terpenoid-quinone biosynthesis
T__S__Allantoin__plas,57.919091,313.2269,dlkcat,Transporters pathway
R09796__cyto,26.12,116.3229,dlkcat,Pyruvate metabolism
TR2002869_CYTMEM__plas,51.63,11.2799,dlkcat,Transporters pathway
TR0015531_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R02144__cyto,43.78,10.5274,dlkcat,Histidine metabolism
R04568__cyto,218.285,13.7,default_13.7,Fatty acid biosynthesis
R00261__cyto,69.25,32.1676,dlkcat,"Alanine, aspartate and glutamate metabolism"
R00858__cyto,141.75,4.3415,dlkcat,Sulfur metabolism
R00762__cyto,37.48,0.4162,dlkcat,Carbon fixation in photosynthetic organisms
R01569__cyto,26.33,5.1153,dlkcat,Pyrimidine metabolism
R08774__mito,35.29,13.7,default_13.7,Ubiquinone and other terpenoid-quinone biosynthesis
R05614__mito,36.54,1.7402,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
R03444__cyto,87.11,3.6839,dlkcat,2-Oxocarboxylic acid metabolism
R00885__cyto,39.92,21.559,dlkcat,Fructose and mannose metabolism
R05052__cyto,47.15,35.7255,dlkcat,Arginine and proline metabolism
R01068__cyto,39.67,0.432,dlkcat,Carbon fixation in photosynthetic organisms
R05553__cyto,33.34,0.6078,dlkcat,Folate biosynthesis
R00480__cyto,60.45,6.6255,dlkcat,2-Oxocarboxylic acid metabolism
TR2900854_CYTMEM__plas,31.89,5.0271,dlkcat,Transporters pathway
TR2900044_CYTMEM__plas,62.42,13.7,default_13.7,Transporters pathway
R01652__cyto,40.14,13.133,dlkcat,2-Oxocarboxylic acid metabolism
R00724__cyto,55.49,14.2338,dlkcat,
R01218__mito,36.35,3.5066,dlkcat,One carbon pool by folate
R01843__cyto,107.505,8.6758,dlkcat,
R00483__cyto,65.02,2.5762,dlkcat,Cyanoamino acid metabolism
R02053__cyto,55.99,13.7,default_13.7,Glycerophospholipid metabolism
R00418__cyto,75.08,17.9172,dlkcat,Amino sugar and nucleotide sugar metabolism
TZ2900052_CYTMEM__plas,85.15,2.4004,dlkcat,Transporters pathway
R01845__cyto,32.78,19.7777,dlkcat,Carbon fixation in photosynthetic organisms
R04711__mito,36.54,2.1808,dlkcat,Ubiquinone and other terpenoid-quinone biosynthesis
TR0002496_CYTMEM__plas,66.735,78.4131,dlkcat,Transporters pathway
TR0002885_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
TR0000497_CYTMEM__plas,79.254545,99.7986,dlkcat,Transporters pathway
R03139__cyto,77.175,155.4708,dlkcat,beta-Alanine metabolism
R03417__cyto,82.545,13.7,default_13.7,Glycerophospholipid metabolism
R00103__mito,40.75,13.7,default_13.7,Nicotinate and nicotinamide metabolism
R02332__cyto,69.47,1.2505,dlkcat,Pyrimidine metabolism
R00667__cyto,46.63,5.2999,dlkcat,Arginine and proline metabolism
TR0000350_CYTMEM__plas,108.486667,0.8255,dlkcat,Transporters pathway
R03504__cyto,88.59,8.5685,dlkcat,Folate biosynthesis
R03857__cyto,79.8425,20.5289,dlkcat,Fatty acid metabolism
TR0001157_CYTMEM__plas,86.095,285.6008,dlkcat,Transporters pathway
R01655__mito,104.285,10.1872,dlkcat,Carbon fixation pathways in prokaryotes
R01786__cyto,56.453333,19.1668,dlkcat,Galactose metabolism
R01127__cyto,64.67,0.3421,dlkcat,Purine metabolism
R01931__cyto,39.5,2.4203,dlkcat,Sulfur metabolism
R02055__cyto,99.615,13.7,default_13.7,Glycerophospholipid metabolism
R03260__cyto,66.08,3.5873,dlkcat,Biosynthesis of amino acids
R04930__cyto,42.89,1.1624,dlkcat,
TR2000009_CYTMEM__plas,43.9,13.7,default_13.7,Transporters pathway
R02331__cyto,16.86,62.8102,dlkcat,Pyrimidine metabolism
R00851__cyto,84.765,19.2758,dlkcat,Glycerophospholipid metabolism
R02649__cyto,94.24,11.6022,dlkcat,2-Oxocarboxylic acid metabolism
R07280__cyto,18.18,121.1141,dlkcat,Riboflavin metabolism
TZ2900059_CYTMEM__plas,85.15,13.7,default_13.7,Transporters pathway
R01404__cyto,42.87,13.7,default_13.7,Fatty acid biosynthesis
R00009__cyto,55.19,30090.488,dlkcat,Carbon metabolism
R01067__cyto,74.48,24.1998,dlkcat,Carbon fixation in photosynthetic organisms
R00351__mito,52.08,110.0148,dlkcat,2-Oxocarboxylic acid metabolism
R08181__pero,33.66,14.0845,dlkcat,Biosynthesis of unsaturated fatty acids
R09944__mito,37.86,274.3396,dlkcat,Glycerophospholipid metabolism
R02422__cyto,37.47,999.9351,dlkcat,Purine metabolism
R03291__cyto,29.08,0.6454,dlkcat,Arginine and proline metabolism
R00572__cyto,55.49,14.1927,dlkcat,
R04378__cyto,20.96,0.0627,dlkcat,Purine metabolism
TR0003178_CYTMEM__plas,36.06,0.1231,dlkcat,Transporters pathway
R01716__cyto,86.43,3.403,dlkcat,Folate biosynthesis
R01158__cyto,92.52,4.4804,dlkcat,Biosynthesis of amino acids
R03509__cyto,27.07,22.8991,dlkcat,"Phenylalanine, tyrosine and tryptophan biosynthesis"
TI2000074_CYTMEM__plas,146.37,0.7923,dlkcat,Transporters pathway
R04404__mito,120.515,13.7,default_13.7,Inositol phosphate metabolism
TR0012514_CYTMEM__plas,78.363333,13.7,default_13.7,Transporters pathway
R01658__cyto,40.965,22.1599,dlkcat,Terpenoid backbone biosynthesis
TR1003285_CYTMEM__plas,63.976,606.9444,dlkcat,Transporters pathway
TR0000878_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
TR2900311_CYTMEM__plas,32.76,81.3504,dlkcat,Transporters pathway
R01061__cyto,36.17,71.8368,dlkcat,Carbon fixation in photosynthetic organisms
TR0001431_CYTMEM__plas,108.486667,13.7,default_13.7,Transporters pathway
R00260__cyto,25.26,11.5945,dlkcat,D-Glutamine and D-glutamate metabolism
R00571__cyto,64.62,13.7,default_13.7,Pyrimidine metabolism
TR0000268_CYTMEM__plas,58.682727,11.2054,dlkcat,Transporters pathway
TR0003396_CYTMEM__plas,58.682727,6.812,dlkcat,Transporters pathway
R02051__cyto,187.88,13.7,default_13.7,Glycerophospholipid metabolism
R00578__cyto,65.02,3.8782,dlkcat,Biosynthesis of amino acids
R10092__cyto,30.82,2244.7076,dlkcat,Nitrogen metabolism
R11231__cyto,155.19,6.959,dlkcat,
