kind,idx,ok,logpost,logl,nfev,wall_s,x_dTopt,x_topt_scale,x_dCp_scale,x_dTm,x_tm_scale,x_kcat_scale,x_kappa_scale,x_sigma,x_f_metab,x_f_maint,x_ngam_scale,x_ngam_steepness,x_clearance_mult,x_resp_scale,x_disc_resp,x_disc_growth,basin
prior,60,True,-18.884716568784416,-13.641210689306645,600,1583.1,4.597804135560455,0.0008577899564179545,-0.05203401620520231,-4.158183518763414,0.01497484782221847,0.8432529278877575,-2.782676613809696e-07,0.6200277127505933,0.27999999996509695,0.35718909479473193,0.017381408672871204,-0.0018309669609974412,0.030264650059758674,1.1742758291040254,-1.0889338343322665,-1.632654414849911,10
prior,61,True,-28.80597495043586,-23.715494468426463,600,1555.2,1.9802381668204085,0.008732062660595053,0.21441347720826126,-9.89811668591734,0.033517119001558904,0.33249724333113845,4.489262502383616e-08,0.6543581218442449,0.2799999981943446,0.356409192836415,0.13849124738436308,0.02987407190484261,0.04536870178265513,1.1110492084111216,-0.9882243794529549,-0.4572758607315251,6
prior,62,True,-23.542036103523472,-18.94805022472087,600,1107.1,13.614081481156424,0.06985205957603835,0.0031118110049171933,-1.8834653793717142,0.00804008756618475,-0.0634791877174641,1.3309484630827608e-06,0.4302806765730144,0.2800000597567627,0.36345830959551056,0.12191186179740492,0.01781230979031162,-0.025422350839981733,0.03622717056326949,-0.6912034946905597,0.015736878379113015,3
prior,63,True,-18.360238001865262,-12.483815725627656,600,1572.5,6.4042736173375125,-0.13799511003745557,-0.0638502530687851,-4.243232948955047,-0.001923863600715811,0.6214104154092488,-8.44843065920961e-06,0.7223622735425843,0.28000017190915044,0.352691520605108,0.07797420462357296,-0.01601981369465775,0.018870522181100247,1.1628349550480923,-1.0830943563200404,-1.8437952702855491,10
prior,64,True,-18.239390605299818,-11.606454884771184,600,1626.9,3.5907195599050903,-0.03557026025434782,0.28982691317778686,-3.67342279307236,0.042852405107256436,0.21152596296809048,5.190852264078466e-06,0.8687940275862882,0.2800009989633999,0.34937721821979634,-0.13170329796800184,-0.0579400544571679,-0.05814733645951899,1.2449657792706663,-1.0836438408085707,-1.8589947242879092,17
prior,65,True,-18.309954162588006,-12.283686969797008,600,1647.3,5.520975497209921,-0.10407087597010665,0.28028162060069894,-4.473371098985364,-0.028565227332810583,0.744006806307588,-7.111559886286733e-06,0.6844414767132954,0.2799999999772476,0.3540044113807571,-0.02382638663008301,-0.022531792569056026,0.07972982840128015,1.1722393523633554,-1.0924806417595703,-1.9444171227282043,10
prior,66,True,-18.63075824477274,-13.066293337652674,600,1633.2,2.4007240019479927,0.11308130614360655,-0.12157779692362392,-3.190765023368395,0.12262587373464545,0.6457545628337831,-2.128211547963721e-10,0.6752706491921208,0.279791024053462,0.35356152921737266,-0.08932394818315291,-0.027282226588803436,0.0010206641092533274,1.2958914256744654,-1.0811981111690283,-1.6768963678009172,1
prior,67,True,-19.635040748713063,-13.496517862247373,600,1660.1,6.842406380226688,-0.18878448567008801,0.027320584772010294,-3.405643829105461,0.11726253436160404,0.9440452325110121,-7.082657062227978e-10,0.6116434490031137,0.28000000004006037,0.3581275726800499,0.04387543742471371,-0.004599643400011184,0.003899567315513032,1.1348689237846874,-1.085535246150264,-1.6598058903591437,10
prior,68,True,-18.307887133555234,-12.679055831448265,600,1677.1,3.9393614127954137,-0.0031705311690871773,0.31411135583022315,-4.509150963577432,-0.04106791041634424,0.6917287683997384,-1.6921272881038381e-06,0.672061176601794,0.27999993307273213,0.3542212131125968,-0.014968834300203217,-0.022848285962014582,0.02636053218452906,1.1826847429106337,-1.100230799372079,-1.862836959459199,10
prior,69,True,-19.307836348469937,-12.695973767400867,600,1602.3,7.761515696238321,-0.3037669176627067,-0.014828186374653213,-4.282790936700417,-4.08145229266368e-06,0.7422458209877147,-1.5146095857991447e-09,0.6768433581185466,0.2799999999945432,0.3549637003548909,0.06748411230700638,-0.010050987239624158,0.00783832904224669,1.2100357322560014,-1.0833374168740837,-1.8680546715534865,10
