a,b,t,logl
Bstar(b8),"big(b10,n=64)",0.9,-12.080815884864316
Bstar(b8),"big(b10,n=64)",0.925,-12.040151532700163
Bstar(b8),"big(b10,n=64)",0.9500000000000001,-12.010234883804861
Bstar(b8),"big(b10,n=64)",0.9750000000000001,-11.993296827130578
Bstar(b8),"big(b10,n=64)",1.0,-11.98646503380128
Bstar(b8),p83(b21),0.0,-8.310937715898742
Bstar(b8),p83(b21),0.025,-8.612280280429218
Bstar(b8),p83(b21),0.05,-8.79423605183375
Bstar(b8),p83(b21),0.07500000000000001,-8.99158467378038
Bstar(b8),p83(b21),0.1,-9.20614877887791
Bstar(b8),p83(b21),0.125,-9.437181772232634
Bstar(b8),p83(b21),0.15000000000000002,-9.679860204646708
Bstar(b8),p83(b21),0.17500000000000002,-9.926427664682652
Bstar(b8),p83(b21),0.2,-10.05583394824917
Bstar(b8),p83(b21),0.225,-10.297028254382429
Bstar(b8),p83(b21),0.25,-10.545467919142474
Bstar(b8),p83(b21),0.275,-10.708942764511221
Bstar(b8),p83(b21),0.30000000000000004,-10.844829398872882
Bstar(b8),p83(b21),0.325,-10.90745086716123
Bstar(b8),p83(b21),0.35000000000000003,-10.915257211547354
Bstar(b8),p83(b21),0.375,-10.923887159102959
Bstar(b8),p83(b21),0.4,-10.925316742033857
Bstar(b8),p83(b21),0.42500000000000004,-10.856038247349417
Bstar(b8),p83(b21),0.45,-10.816909063154224
Bstar(b8),p83(b21),0.47500000000000003,-10.832852823350063
Bstar(b8),p83(b21),0.5,-10.850024372386272
Bstar(b8),p83(b21),0.525,-10.866438742826148
Bstar(b8),p83(b21),0.55,-10.881004936092111
Bstar(b8),p83(b21),0.5750000000000001,-10.892361333200608
Bstar(b8),p83(b21),0.6000000000000001,-10.906376265630419
Bstar(b8),p83(b21),0.625,-10.897727655936729
Bstar(b8),p83(b21),0.65,-10.795697302169884
Bstar(b8),p83(b21),0.675,-10.650029108675733
Bstar(b8),p83(b21),0.7000000000000001,-10.498173039148398
Bstar(b8),p83(b21),0.7250000000000001,-10.302594225753982
Bstar(b8),p83(b21),0.75,-10.126386915978198
Bstar(b8),p83(b21),0.775,-9.934751620021949
Bstar(b8),p83(b21),0.8,-9.721301042831062
Bstar(b8),p83(b21),0.8250000000000001,-9.52235686416877
Bstar(b8),p83(b21),0.8500000000000001,-9.329649455388058
Bstar(b8),p83(b21),0.875,-9.13800088996943
Bstar(b8),p83(b21),0.9,-8.931156019433518
Bstar(b8),p83(b21),0.925,-8.735375075188387
Bstar(b8),p83(b21),0.9500000000000001,-8.588250298530085
Bstar(b8),p83(b21),0.9750000000000001,-8.5368851951478
Bstar(b8),p83(b21),1.0,-8.432798857650836
P4(b13),p81(b7),0.0,-11.4470681656233
P4(b13),p81(b7),0.025,-11.468095489679314
P4(b13),p81(b7),0.05,-11.469907854910915
P4(b13),p81(b7),0.07500000000000001,-11.514338274136126
P4(b13),p81(b7),0.1,-11.52710868649244
P4(b13),p81(b7),0.125,-11.559795545230367
P4(b13),p81(b7),0.15000000000000002,-11.635390205152241
P4(b13),p81(b7),0.17500000000000002,-12.189733671750812
P4(b13),p81(b7),0.2,-12.336298131019646
P4(b13),p81(b7),0.225,-12.361340973851878
P4(b13),p81(b7),0.25,-12.291995810194486
P4(b13),p81(b7),0.275,-12.223339280706897
P4(b13),p81(b7),0.30000000000000004,-12.158487285521813
P4(b13),p81(b7),0.325,-12.096626958017636
P4(b13),p81(b7),0.35000000000000003,-12.03771786600187
P4(b13),p81(b7),0.375,-11.989158085472571
P4(b13),p81(b7),0.4,-11.936287359940087
P4(b13),p81(b7),0.42500000000000004,-11.88467850405371
P4(b13),p81(b7),0.45,-11.756471619085069
P4(b13),p81(b7),0.47500000000000003,-11.70861202713023
P4(b13),p81(b7),0.5,-11.672694749725661
P4(b13),p81(b7),0.525,-11.639972015641474
P4(b13),p81(b7),0.55,-10.938545893215657
P4(b13),p81(b7),0.5750000000000001,-10.972141552631427
P4(b13),p81(b7),0.6000000000000001,-10.830897380901423
P4(b13),p81(b7),0.625,-10.687009066043263
P4(b13),p81(b7),0.65,-10.540894875028359
P4(b13),p81(b7),0.675,-10.394163678268455
P4(b13),p81(b7),0.7000000000000001,-10.245303743396086
P4(b13),p81(b7),0.7250000000000001,-10.093488041058428
P4(b13),p81(b7),0.75,-9.940383396519374
P4(b13),p81(b7),0.775,-9.786441362920009
P4(b13),p81(b7),0.8,-9.626043746390916
P4(b13),p81(b7),0.8250000000000001,-11.028480643539185
P4(b13),p81(b7),0.8500000000000001,-11.578979144527771
P4(b13),p81(b7),0.875,-11.229434089607642
P4(b13),p81(b7),0.9,-9.514165358070638
P4(b13),p81(b7),0.925,-9.403476758485318
P4(b13),p81(b7),0.9500000000000001,-8.550868134668544
P4(b13),p81(b7),0.9750000000000001,-8.391066756519674
P4(b13),p81(b7),1.0,-8.291822949629474
P4(b13),A(b20),0.0,-11.447068165658099
P4(b13),A(b20),0.025,-11.43283320891544
P4(b13),A(b20),0.05,-11.388993789643642
P4(b13),A(b20),0.07500000000000001,-11.37180796693261
P4(b13),A(b20),0.1,-11.345094973039306
P4(b13),A(b20),0.125,-11.31342779072389
P4(b13),A(b20),0.15000000000000002,-11.28810714227134
P4(b13),A(b20),0.17500000000000002,-11.272013547795096
P4(b13),A(b20),0.2,-11.25261390811324
P4(b13),A(b20),0.225,-11.236235361741194
P4(b13),A(b20),0.25,-11.180572979775437
P4(b13),A(b20),0.275,-11.146852758935387
P4(b13),A(b20),0.30000000000000004,-11.079933060702185
P4(b13),A(b20),0.325,-11.01237452704451
P4(b13),A(b20),0.35000000000000003,-10.967444694769961
P4(b13),A(b20),0.375,-10.908032956866622
P4(b13),A(b20),0.4,-10.850344803106394
P4(b13),A(b20),0.42500000000000004,-10.78396976008835
P4(b13),A(b20),0.45,-10.675798563169835
P4(b13),A(b20),0.47500000000000003,-10.57056111146166
P4(b13),A(b20),0.5,-10.471628893645224
P4(b13),A(b20),0.525,-10.374595975049804
P4(b13),A(b20),0.55,-10.280297844359968
P4(b13),A(b20),0.5750000000000001,-10.189227281927588
P4(b13),A(b20),0.6000000000000001,-10.06401580601808
P4(b13),A(b20),0.625,-9.959512921580583
P4(b13),A(b20),0.65,-9.85581101019051
P4(b13),A(b20),0.675,-9.751767617678398
P4(b13),A(b20),0.7000000000000001,-9.649327041579125
P4(b13),A(b20),0.7250000000000001,-9.55008705503104
P4(b13),A(b20),0.75,-9.33041546035604
P4(b13),A(b20),0.775,-9.108925311064377
P4(b13),A(b20),0.8,-8.887713837990647
P4(b13),A(b20),0.8250000000000001,-8.667234813997343
P4(b13),A(b20),0.8500000000000001,-8.44970798613825
P4(b13),A(b20),0.875,-8.234967008473344
P4(b13),A(b20),0.9,-8.02263283851821
P4(b13),A(b20),0.925,-7.808557795653592
P4(b13),A(b20),0.9500000000000001,-7.5970617398259845
P4(b13),A(b20),0.9750000000000001,-7.40152689312871
P4(b13),A(b20),1.0,-7.197362474448454
P4(b13),"big(b9,n=3)",0.0,-11.447068165543168
P4(b13),"big(b9,n=3)",0.025,-11.551617854120659
P4(b13),"big(b9,n=3)",0.05,-11.749203664463627
P4(b13),"big(b9,n=3)",0.07500000000000001,-12.038777117063201
P4(b13),"big(b9,n=3)",0.1,-12.421216348916992
P4(b13),"big(b9,n=3)",0.125,-12.73260256074765
P4(b13),"big(b9,n=3)",0.15000000000000002,-13.088880080860548
P4(b13),"big(b9,n=3)",0.17500000000000002,-13.501827061164125
P4(b13),"big(b9,n=3)",0.2,-13.965387555000898
P4(b13),"big(b9,n=3)",0.225,-14.475934739214196
P4(b13),"big(b9,n=3)",0.25,-15.01972177545502
P4(b13),"big(b9,n=3)",0.275,-15.597141274684715
P4(b13),"big(b9,n=3)",0.30000000000000004,-16.093383978360773
P4(b13),"big(b9,n=3)",0.325,-16.55464116492576
P4(b13),"big(b9,n=3)",0.35000000000000003,-17.01137815419635
P4(b13),"big(b9,n=3)",0.375,-17.450505623479476
P4(b13),"big(b9,n=3)",0.4,-17.871188610113514
P4(b13),"big(b9,n=3)",0.42500000000000004,-18.265598068184396
P4(b13),"big(b9,n=3)",0.45,-18.6197461979114
P4(b13),"big(b9,n=3)",0.47500000000000003,-18.93435617547778
P4(b13),"big(b9,n=3)",0.5,-19.198237601957537
P4(b13),"big(b9,n=3)",0.525,-19.412721557690013
P4(b13),"big(b9,n=3)",0.55,-19.5663011721058
P4(b13),"big(b9,n=3)",0.5750000000000001,-19.65525945051278
P4(b13),"big(b9,n=3)",0.6000000000000001,-19.671804303166684
P4(b13),"big(b9,n=3)",0.625,-19.615893571430504
P4(b13),"big(b9,n=3)",0.65,-19.477710152147726
P4(b13),"big(b9,n=3)",0.675,-19.265846507228872
P4(b13),"big(b9,n=3)",0.7000000000000001,-18.972601852491856
P4(b13),"big(b9,n=3)",0.7250000000000001,-18.595993559075264
P4(b13),"big(b9,n=3)",0.75,-18.14352665082135
P4(b13),"big(b9,n=3)",0.775,-17.618391389585202
P4(b13),"big(b9,n=3)",0.8,-17.046546223468148
P4(b13),"big(b9,n=3)",0.8250000000000001,-16.405519020049066
P4(b13),"big(b9,n=3)",0.8500000000000001,-15.731093163761917
P4(b13),"big(b9,n=3)",0.875,-14.99153646085139
P4(b13),"big(b9,n=3)",0.9,-14.182026023103026
P4(b13),"big(b9,n=3)",0.925,-13.467757670698278
P4(b13),"big(b9,n=3)",0.9500000000000001,-12.896140330441886
P4(b13),"big(b9,n=3)",0.9750000000000001,-12.512514910003198
P4(b13),"big(b9,n=3)",1.0,-12.359970907046488
P4(b13),p50(b19),0.0,-11.447068165618692
P4(b13),p50(b19),0.025,-11.408112852110342
P4(b13),p50(b19),0.05,-11.389927965197703
P4(b13),p50(b19),0.07500000000000001,-11.349139844155006
P4(b13),p50(b19),0.1,-11.311001102456387
P4(b13),p50(b19),0.125,-11.275810294874448
P4(b13),p50(b19),0.15000000000000002,-11.243872281189201
P4(b13),p50(b19),0.17500000000000002,-11.215176118253842
P4(b13),p50(b19),0.2,-11.189627356840122
P4(b13),p50(b19),0.225,-11.167239144419208
P4(b13),p50(b19),0.25,-11.147825876601642
P4(b13),p50(b19),0.275,-11.133184087758085
P4(b13),p50(b19),0.30000000000000004,-11.118742346441362
P4(b13),p50(b19),0.325,-11.105478726902172
P4(b13),p50(b19),0.35000000000000003,-11.105207223401269
P4(b13),p50(b19),0.375,-11.08726762451165
P4(b13),p50(b19),0.4,-11.004786046691306
P4(b13),p50(b19),0.42500000000000004,-11.005393506648254
P4(b13),p50(b19),0.45,-10.91573767103224
P4(b13),p50(b19),0.47500000000000003,-10.820858255229368
P4(b13),p50(b19),0.5,-10.724542202931982
P4(b13),p50(b19),0.525,-10.627090461355449
P4(b13),p50(b19),0.55,-10.52728124216888
P4(b13),p50(b19),0.5750000000000001,-10.424350201105225
P4(b13),p50(b19),0.6000000000000001,-10.32014726933937
P4(b13),p50(b19),0.625,-10.213287113690136
P4(b13),p50(b19),0.65,-10.106891109529052
P4(b13),p50(b19),0.675,-9.999888888488812
P4(b13),p50(b19),0.7000000000000001,-9.851954050240936
P4(b13),p50(b19),0.7250000000000001,-9.695749972518293
P4(b13),p50(b19),0.75,-9.53858154789743
P4(b13),p50(b19),0.775,-9.378654367473715
P4(b13),p50(b19),0.8,-9.218880351856448
P4(b13),p50(b19),0.8250000000000001,-9.058288180649363
P4(b13),p50(b19),0.8500000000000001,-8.898969946743547
P4(b13),p50(b19),0.875,-8.740536929497042
P4(b13),p50(b19),0.9,-8.584257493271394
P4(b13),p50(b19),0.925,-8.462912140502203
P4(b13),p50(b19),0.9500000000000001,-8.361183325248803
P4(b13),p50(b19),0.9750000000000001,-8.239488895069087
P4(b13),p50(b19),1.0,-8.116550991847934
P4(b13),p38(b22),0.0,-11.447068165673482
P4(b13),p38(b22),0.025,-11.432023069033859
P4(b13),p38(b22),0.05,-11.384947827140607
P4(b13),p38(b22),0.07500000000000001,-11.37726004353017
P4(b13),p38(b22),0.1,-11.341359438762533
P4(b13),p38(b22),0.125,-11.317569612308251
P4(b13),p38(b22),0.15000000000000002,-11.292335996927934
P4(b13),p38(b22),0.17500000000000002,-11.270820901873044
P4(b13),p38(b22),0.2,-11.203856774376888
P4(b13),p38(b22),0.225,-11.149866576540388
P4(b13),p38(b22),0.25,-11.068687325697072
P4(b13),p38(b22),0.275,-11.015914227564052
P4(b13),p38(b22),0.30000000000000004,-10.940052626908049
P4(b13),p38(b22),0.325,-10.867033527469385
P4(b13),p38(b22),0.35000000000000003,-10.79135070847937
P4(b13),p38(b22),0.375,-10.719151354567252
P4(b13),p38(b22),0.4,-10.658993450821615
P4(b13),p38(b22),0.42500000000000004,-10.581597647275682
P4(b13),p38(b22),0.45,-10.479128324833813
P4(b13),p38(b22),0.47500000000000003,-10.373520307168972
P4(b13),p38(b22),0.5,-10.244591666471472
P4(b13),p38(b22),0.525,-10.137947478329702
P4(b13),p38(b22),0.55,-10.028444114338011
P4(b13),p38(b22),0.5750000000000001,-9.905261270913616
P4(b13),p38(b22),0.6000000000000001,-9.775103807982887
P4(b13),p38(b22),0.625,-9.643757621301804
P4(b13),p38(b22),0.65,-9.639999671195561
P4(b13),p38(b22),0.675,-9.521906225268623
P4(b13),p38(b22),0.7000000000000001,-9.41055277598053
P4(b13),p38(b22),0.7250000000000001,-9.311568300806957
P4(b13),p38(b22),0.75,-9.202336675548601
P4(b13),p38(b22),0.775,-8.98385555074796
P4(b13),p38(b22),0.8,-8.782237864321988
P4(b13),p38(b22),0.8250000000000001,-8.586332239958686
P4(b13),p38(b22),0.8500000000000001,-8.385051801919914
P4(b13),p38(b22),0.875,-8.182177903056541
P4(b13),p38(b22),0.9,-7.977656742826551
P4(b13),p38(b22),0.925,-7.774776486264801
P4(b13),p38(b22),0.9500000000000001,-7.576006758689727
P4(b13),p38(b22),0.9750000000000001,-7.384533533270936
P4(b13),p38(b22),1.0,-7.201679661478107
P4(b13),"big(b10,n=64)",0.0,-11.447068165665653
P4(b13),"big(b10,n=64)",0.025,-11.482838394913621
P4(b13),"big(b10,n=64)",0.05,-11.513759472469502
P4(b13),"big(b10,n=64)",0.07500000000000001,-11.541696900721323
P4(b13),"big(b10,n=64)",0.1,-11.584051285393981
P4(b13),"big(b10,n=64)",0.125,-11.597807399213558
P4(b13),"big(b10,n=64)",0.15000000000000002,-11.602046876151498
P4(b13),"big(b10,n=64)",0.17500000000000002,-11.648049391753881
P4(b13),"big(b10,n=64)",0.2,-11.696839787161576
P4(b13),"big(b10,n=64)",0.225,-11.750269530466113
P4(b13),"big(b10,n=64)",0.25,-11.797850061474467
P4(b13),"big(b10,n=64)",0.275,-11.846067383217125
P4(b13),"big(b10,n=64)",0.30000000000000004,-11.8908841437159
P4(b13),"big(b10,n=64)",0.325,-11.932677127789237
P4(b13),"big(b10,n=64)",0.35000000000000003,-12.003019786838522
P4(b13),"big(b10,n=64)",0.375,-12.020082892326792
P4(b13),"big(b10,n=64)",0.4,-12.034930203599991
P4(b13),"big(b10,n=64)",0.42500000000000004,-12.049011265818582
P4(b13),"big(b10,n=64)",0.45,-12.060244693218376
P4(b13),"big(b10,n=64)",0.47500000000000003,-12.070703379713844
P4(b13),"big(b10,n=64)",0.5,-12.084952104825817
P4(b13),"big(b10,n=64)",0.525,-12.091139077840214
P4(b13),"big(b10,n=64)",0.55,-12.096991230899206
P4(b13),"big(b10,n=64)",0.5750000000000001,-12.097312524484668
P4(b13),"big(b10,n=64)",0.6000000000000001,-12.093978494181496
P4(b13),"big(b10,n=64)",0.625,-12.105737592553842
P4(b13),"big(b10,n=64)",0.65,-12.103750658894837
P4(b13),"big(b10,n=64)",0.675,-12.100321474656749
P4(b13),"big(b10,n=64)",0.7000000000000001,-12.09399359277295
P4(b13),"big(b10,n=64)",0.7250000000000001,-12.087486186665597
P4(b13),"big(b10,n=64)",0.75,-12.082080673055284
P4(b13),"big(b10,n=64)",0.775,-12.074382064729537
P4(b13),"big(b10,n=64)",0.8,-12.067014355355388
P4(b13),"big(b10,n=64)",0.8250000000000001,-12.05202719914799
P4(b13),"big(b10,n=64)",0.8500000000000001,-12.043520250691197
P4(b13),"big(b10,n=64)",0.875,-12.03432420101955
P4(b13),"big(b10,n=64)",0.9,-12.022007298264983
P4(b13),"big(b10,n=64)",0.925,-12.012557002157196
P4(b13),"big(b10,n=64)",0.9500000000000001,-12.00477893557846
P4(b13),"big(b10,n=64)",0.9750000000000001,-11.996309760703669
P4(b13),"big(b10,n=64)",1.0,-11.986465033810376
P4(b13),p83(b21),0.0,-11.447068165688464
P4(b13),p83(b21),0.025,-11.429366955803307
P4(b13),p83(b21),0.05,-11.407079809018747
P4(b13),p83(b21),0.07500000000000001,-11.386747163290664
P4(b13),p83(b21),0.1,-11.34630676098742
P4(b13),p83(b21),0.125,-11.326989318582928
P4(b13),p83(b21),0.15000000000000002,-11.30605955239806
P4(b13),p83(b21),0.17500000000000002,-11.293268155544524
P4(b13),p83(b21),0.2,-11.285350928625231
P4(b13),p83(b21),0.225,-11.280348696957475
P4(b13),p83(b21),0.25,-11.277705148098924
P4(b13),p83(b21),0.275,-11.277635574372006
P4(b13),p83(b21),0.30000000000000004,-11.279362982789188
P4(b13),p83(b21),0.325,-11.253969270043624
P4(b13),p83(b21),0.35000000000000003,-11.218682708969451
P4(b13),p83(b21),0.375,-11.137874867348204
P4(b13),p83(b21),0.4,-11.028203210198349
P4(b13),p83(b21),0.42500000000000004,-10.912224094574489
P4(b13),p83(b21),0.45,-10.797480486634342
P4(b13),p83(b21),0.47500000000000003,-10.691530807731858
P4(b13),p83(b21),0.5,-10.583430969300672
P4(b13),p83(b21),0.525,-10.47648938243245
P4(b13),p83(b21),0.55,-10.37207377505392
P4(b13),p83(b21),0.5750000000000001,-10.268120671825397
P4(b13),p83(b21),0.6000000000000001,-10.161544203560146
P4(b13),p83(b21),0.625,-10.05018454693207
P4(b13),p83(b21),0.65,-9.917484326786349
P4(b13),p83(b21),0.675,-9.78620351846424
P4(b13),p83(b21),0.7000000000000001,-9.661647455096631
P4(b13),p83(b21),0.7250000000000001,-9.538314473477364
P4(b13),p83(b21),0.75,-9.41512889276503
P4(b13),p83(b21),0.775,-9.29635955666593
P4(b13),p83(b21),0.8,-9.1771325355276
P4(b13),p83(b21),0.8250000000000001,-9.055113446332296
P4(b13),p83(b21),0.8500000000000001,-8.935419818857016
P4(b13),p83(b21),0.875,-8.818249266210472
P4(b13),p83(b21),0.9,-8.714209330740449
P4(b13),p83(b21),0.925,-8.657740153179134
P4(b13),p83(b21),0.9500000000000001,-8.599270663133384
P4(b13),p83(b21),0.9750000000000001,-8.519980753022534
P4(b13),p83(b21),1.0,-8.432798857685588
p81(b7),A(b20),0.0,-8.291822949563837
p81(b7),A(b20),0.025,-8.290580690532728
p81(b7),A(b20),0.05,-8.31368191680307
p81(b7),A(b20),0.07500000000000001,-8.396366422697291
p81(b7),A(b20),0.1,-9.014209758458918
p81(b7),A(b20),0.125,-9.02197855681768
p81(b7),A(b20),0.15000000000000002,-9.203348900850447
p81(b7),A(b20),0.17500000000000002,-11.605801431032127
p81(b7),A(b20),0.2,-11.310837572453284
p81(b7),A(b20),0.225,-11.4276731763098
p81(b7),A(b20),0.25,-10.63878198097566
p81(b7),A(b20),0.275,-9.646060289484495
p81(b7),A(b20),0.30000000000000004,-9.001033734657332
p81(b7),A(b20),0.325,-9.037201017352254
p81(b7),A(b20),0.35000000000000003,-9.031779526838761
p81(b7),A(b20),0.375,-9.0290209423109
p81(b7),A(b20),0.4,-9.023811390059912
p81(b7),A(b20),0.42500000000000004,-9.018403921927899
p81(b7),A(b20),0.45,-9.013973621775694
p81(b7),A(b20),0.47500000000000003,-9.00937170014445
p81(b7),A(b20),0.5,-9.004625055040483
p81(b7),A(b20),0.525,-8.998757329254563
p81(b7),A(b20),0.55,-8.993899471186978
p81(b7),A(b20),0.5750000000000001,-8.988711891754553
p81(b7),A(b20),0.6000000000000001,-8.894768294166559
p81(b7),A(b20),0.625,-8.888167533449938
p81(b7),A(b20),0.65,-8.884170315559643
p81(b7),A(b20),0.675,-8.880674942540344
p81(b7),A(b20),0.7000000000000001,-8.868884506325388
p81(b7),A(b20),0.7250000000000001,-8.71601116304116
p81(b7),A(b20),0.75,-8.54596513106587
p81(b7),A(b20),0.775,-8.380368792580054
p81(b7),A(b20),0.8,-8.222854689294856
p81(b7),A(b20),0.8250000000000001,-8.074015907235264
p81(b7),A(b20),0.8500000000000001,-7.934483986363627
p81(b7),A(b20),0.875,-7.799310152900796
p81(b7),A(b20),0.9,-7.66935088110825
p81(b7),A(b20),0.925,-7.54678959745899
p81(b7),A(b20),0.9500000000000001,-7.431309794758759
p81(b7),A(b20),0.9750000000000001,-7.305554216836798
p81(b7),A(b20),1.0,-7.213070075463708
p81(b7),"big(b9,n=3)",0.0,-8.291822949653664
p81(b7),"big(b9,n=3)",0.025,-8.638164997040175
p81(b7),"big(b9,n=3)",0.05,-9.569182085420309
p81(b7),"big(b9,n=3)",0.07500000000000001,-10.10996152438122
p81(b7),"big(b9,n=3)",0.1,-13.854455658947744
p81(b7),"big(b9,n=3)",0.125,-14.697831953799636
p81(b7),"big(b9,n=3)",0.15000000000000002,-11.437186787356293
p81(b7),"big(b9,n=3)",0.17500000000000002,-11.61956975542609
p81(b7),"big(b9,n=3)",0.2,-12.04791536320916
p81(b7),"big(b9,n=3)",0.225,-12.541807571959426
p81(b7),"big(b9,n=3)",0.25,-13.079180479878072
p81(b7),"big(b9,n=3)",0.275,-13.669169135264172
p81(b7),"big(b9,n=3)",0.30000000000000004,-14.286894915884206
p81(b7),"big(b9,n=3)",0.325,-15.300395880229152
p81(b7),"big(b9,n=3)",0.35000000000000003,-15.879727138605741
p81(b7),"big(b9,n=3)",0.375,-16.532100028793014
p81(b7),"big(b9,n=3)",0.4,-17.205144340134783
p81(b7),"big(b9,n=3)",0.42500000000000004,-17.66545486152682
p81(b7),"big(b9,n=3)",0.45,-18.32393376612552
p81(b7),"big(b9,n=3)",0.47500000000000003,-18.949916303109767
p81(b7),"big(b9,n=3)",0.5,-19.533598985019932
p81(b7),"big(b9,n=3)",0.525,-20.05876807057292
p81(b7),"big(b9,n=3)",0.55,-20.512872199722594
p81(b7),"big(b9,n=3)",0.5750000000000001,-20.874542204280402
p81(b7),"big(b9,n=3)",0.6000000000000001,-21.076574596351804
p81(b7),"big(b9,n=3)",0.625,-21.23646431445188
p81(b7),"big(b9,n=3)",0.65,-21.27635921544076
p81(b7),"big(b9,n=3)",0.675,-21.193125814579055
p81(b7),"big(b9,n=3)",0.7000000000000001,-20.93946488405917
p81(b7),"big(b9,n=3)",0.7250000000000001,-20.5468291444331
p81(b7),"big(b9,n=3)",0.75,-20.02512979362607
p81(b7),"big(b9,n=3)",0.775,-19.39786096662795
p81(b7),"big(b9,n=3)",0.8,-18.6635597110599
p81(b7),"big(b9,n=3)",0.8250000000000001,-17.85522610876732
p81(b7),"big(b9,n=3)",0.8500000000000001,-16.9601539086419
p81(b7),"big(b9,n=3)",0.875,-16.02872157728769
p81(b7),"big(b9,n=3)",0.9,-14.95946069566357
p81(b7),"big(b9,n=3)",0.925,-13.945254016391495
p81(b7),"big(b9,n=3)",0.9500000000000001,-13.124965025005363
p81(b7),"big(b9,n=3)",0.9750000000000001,-12.57054517266625
p81(b7),"big(b9,n=3)",1.0,-12.35997090608716
p81(b7),p50(b19),0.0,-8.291822949645663
p81(b7),p50(b19),0.025,-8.399290908964444
p81(b7),p50(b19),0.05,-8.668859609326827
p81(b7),p50(b19),0.07500000000000001,-9.508659031364324
p81(b7),p50(b19),0.1,-9.896087601800982
p81(b7),p50(b19),0.125,-11.802424919131102
p81(b7),p50(b19),0.15000000000000002,-12.089725609441732
p81(b7),p50(b19),0.17500000000000002,-10.74508870423787
p81(b7),p50(b19),0.2,-10.431645197419137
p81(b7),p50(b19),0.225,-10.778897267584234
p81(b7),p50(b19),0.25,-11.128391911206425
p81(b7),p50(b19),0.275,-11.468921498799492
p81(b7),p50(b19),0.30000000000000004,-11.658068069631787
p81(b7),p50(b19),0.325,-11.863684542364272
p81(b7),p50(b19),0.35000000000000003,-12.007776844064853
p81(b7),p50(b19),0.375,-12.078334360611677
