temp_C,growth,status,o2_uptake,o2_release,co2_uptake,co2_release,glc__D_uptake,glc__D_release,pyr_uptake,pyr_release,lac__D_uptake,lac__D_release,ac_uptake,ac_release,RQ,medium
31.5,0.8117179220268756,optimal,33.2216185436844,-33.2216185436844,-1.7133473776535721,1.7133473776535721,40.565285617942735,-40.565285617942735,-67.8303586801265,67.8303586801265,0.0,-0.0,-1.0860763625643877,1.0860763625643877,0.05157326622724973,glucose_minimal
32.0,0.8463599091971338,optimal,34.7791113821264,-34.7791113821264,-2.4675993862619587,2.4675993862619587,42.09562143982593,-42.09562143982593,-69.64228136757492,69.64228136757492,0.0,-0.0,-1.8135580931398083,1.8135580931398083,0.07095061628084326,glucose_minimal
32.5,0.884764443918531,optimal,36.49673829495768,-36.49673829495768,-3.303772476186673,3.303772476186673,43.78314174877683,-43.78314174877683,-71.63294347348437,71.63294347348437,0.0,-0.0,-2.620053322289151,2.620053322289151,0.09052240365937347,glucose_minimal
33.0,0.9223320589774526,optimal,38.17623546989898,-38.17623546989898,-4.1217235070428195,4.1217235070428195,45.43318840925383,-45.43318840925383,-73.57882694886524,73.57882694886524,0.0,-0.0,-3.4089732385265044,3.4089732385265044,0.10796568745738949,glucose_minimal
33.5,0.9587570510612355,optimal,39.80449385982513,-39.80449385982513,-4.914796471007346,4.914796471007346,47.032892025219944,-47.032892025219944,-75.46521277053711,75.46521277053711,0.0,-0.0,-4.173898072285946,4.173898072285946,0.12347340700563145,glucose_minimal
34.0,0.9939798557877335,optimal,41.37866102064174,-41.37866102064174,-5.681694486505511,5.681694486505511,48.579446847099256,-48.579446847099256,-77.28863657252724,77.28863657252724,0.0,-0.0,-4.913576971542403,4.913576971542403,0.13730977142230869,glucose_minimal
34.5,1.0279222361367326,optimal,42.89612839597888,-42.89612839597888,-6.420714116914066,6.420714116914066,50.07030565114825,-50.07030565114825,-79.04682413809496,79.04682413809496,0.0,-0.0,-5.626366958871384,5.626366958871384,0.14968050397564434,glucose_minimal
35.0,1.0604474858758788,optimal,44.35072422972588,-44.35072422972588,-7.128878888919437,7.128878888919437,51.49940384986056,-51.49940384986056,-80.73257417826754,80.73257417826754,0.0,-0.0,-6.309397203393454,6.309397203393454,0.16073872552776347,glucose_minimal
35.5,1.0913690769677686,optimal,45.73446790416833,-45.73446790416833,-7.802127570520647,7.802127570520647,52.85890705111141,-52.85890705111141,-82.33694173473789,82.33694173473789,0.0,-0.0,-6.95875061632314,6.95875061632314,0.17059622486193932,glucose_minimal
36.0,1.1203669787343895,optimal,46.99706581103034,-46.99706581103034,-8.433492207468625,8.433492207468625,54.09877252941556,-54.09877252941556,-83.77137758779152,83.77137758779152,0.0,-0.0,-7.567706553422179,7.567706553422179,0.1794472072230786,glucose_minimal
36.5,1.1471268071956682,optimal,48.19725339974197,-48.19725339974197,-9.016127789767424,9.016127789767424,55.27798219035825,-55.27798219035825,-85.16517823182684,85.16517823182684,0.0,-0.0,-8.129662951109031,8.129662951109031,0.18706725287826656,glucose_minimal
37.0,1.1704025752792167,optimal,49.24579006185786,-49.24579006185786,-9.522905727841202,9.522905727841202,56.308272196583445,-56.308272196583445,-86.38673042064298,86.38673042064298,0.0,-0.0,-8.618454080863549,8.618454080863549,0.19337502182175242,glucose_minimal
37.5,1.1871884855969999,optimal,50.013211264160105,-50.013211264160105,-9.888381487395147,9.888381487395147,57.06253436034053,-57.06253436034053,-87.2901685593321,87.2901685593321,0.0,-0.0,-8.970958197536996,8.970958197536996,0.19771538834342448,glucose_minimal
38.0,1.1889391390976296,optimal,50.131351768165274,-50.131351768165274,-9.926498062888788,9.926498062888788,57.179302468303,-57.179302468303,-87.46059850132872,87.46059850132872,0.0,-0.0,-9.007721921050221,9.007721921050221,0.19800978255671883,glucose_minimal
38.5,1.1543798920668729,optimal,48.68354760061503,-48.68354760061503,-9.174047536282709,9.174047536282709,55.7585904545389,-55.7585904545389,-85.86494087422926,85.86494087422926,0.0,-0.0,-8.281977733404329,8.281977733404329,0.1884424613330112,glucose_minimal
39.0,1.027984594146076,optimal,34.62461136384891,-34.62461136384891,-6.422071823490409,6.422071823490409,41.79873973448166,-41.79873973448166,-20.812952915930197,20.812952915930197,0.0,-0.0,-5.6276764770675936,5.6276764770675936,0.1854770803347011,glucose_minimal
39.5,0.7491393356236694,optimal,25.48560510614465,-25.48560510614465,-1.0148550126168883,1.0148550126168883,32.546321242403046,-32.546321242403046,-18.832551704535305,18.832551704535305,0.0,-0.0,-0.43594283296887026,0.43594283296887026,0.03982071480705019,glucose_minimal
40.0,0.41246862809224333,optimal,13.099376605274092,-13.099376605274092,-0.5587690231459185,0.5587690231459185,16.986936314906377,-16.986936314906377,-15.414781789992425,15.414781789992425,0.0,-0.0,-0.2400257651557161,0.2400257651557161,0.04265615379902476,glucose_minimal
40.5,0.165784511495085,optimal,7.389231632250196,-7.389231632250196,-0.22458738248601906,0.22458738248601906,8.951767891917498,-8.951767891917498,-6.19570046012251,6.19570046012251,0.0,-0.0,-0.09647413527332621,0.09647413527332621,0.030393874987733587,glucose_minimal
41.0,0.05506083654721881,optimal,7.61695570408572,-7.61695570408572,-0.07459061794199917,0.07459061794199917,8.135909813952578,-8.135909813952578,-2.0457578643411725,2.0457578643411725,0.0,-0.0,-0.03204127180165668,0.03204127180165668,0.00979270732820317,glucose_minimal
