rxn_id,mw_kDa,kcat_s,source,group
rxn06591_LSQBKT_c0_RSQBKT_,43.612,4.8748,fallback_mean,Heme and Siroheme Biosynthesis
rxn00126_LSQBKT_c0_RSQBKT_,44.292,2.432,dltkcat,Methionine Biosynthesis
rxn00414_LSQBKT_c0_RSQBKT_,160.07,4.6418,dltkcat,De Novo Pyrimidine Synthesis
rxn06937_LSQBKT_c0_RSQBKT_,64.095,4.8748,fallback_mean,tRNA Aminoacylation; Heme and Siroheme Biosynthesis
rxn03127_LSQBKT_c0_RSQBKT_,176.758,8.84,measured_core,Methanogenesis
rxn10312_LSQBKT_c0_RSQBKT_,33.369,4.8748,fallback_mean,Teichoic and Lipoteichoic Acids Biosynthesis
rxn02508_LSQBKT_c0_RSQBKT_,23.621,4.8748,fallback_mean,Tryptophan Synthesis
rxn00127_LSQBKT_c0_RSQBKT_,13.472,4.8748,fallback_mean,Polyamine Metabolism
rxn05251_LSQBKT_c0_RSQBKT_,62.374,4.8748,fallback_mean,Unsaturated Fatty Acid Biosynthesis; Biotin Biosynthesis
rxn02938_LSQBKT_c0_RSQBKT_,16.987,0.019,dltkcat,De Novo Purine Biosynthesis
rxn00139_LSQBKT_c0_RSQBKT_,18.982,2.8473,dltkcat,cAMP Signaling in Bacteria; Purine Conversions
rxn05736_LSQBKT_c0_RSQBKT_,62.374,4.8748,fallback_mean,Unsaturated Fatty Acid Biosynthesis; Biotin Biosynthesis
rxn05527_LSQBKT_c0_RSQBKT_,43.729,699.3144,dltkcat,Transport
rxn02465_LSQBKT_c0_RSQBKT_,37.784,4.8748,fallback_mean,Arginine Biosynthesis
rxn09205_LSQBKT_c0_RSQBKT_,22.482,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn05957_LSQBKT_c0_RSQBKT_,16.905,0.1442,dltkcat,Methionine Biosynthesis
rxn03513_LSQBKT_c0_RSQBKT_,27.907,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn00549_LSQBKT_c0_RSQBKT_,42.515,0.2655,dltkcat,Glycolysis and Gluconeogenesis
rxn01257_LSQBKT_c0_RSQBKT_,21.931,44.7085,dltkcat,Folate Biosynthesis; Tryptophan Synthesis
rxn01740_LSQBKT_c0_RSQBKT_,30.781,116.8373,dltkcat,Chorismate Synthesis
rxn12847_LSQBKT_c0_RSQBKT_,32.597,22.3442,dltkcat,Protein Degradation
rxn00416_LSQBKT_c0_RSQBKT_,58.799,28.7297,dltkcat,Glutamine/Glutamate/Aspartate/Asparagine Biosynthesis
rxn01620_LSQBKT_c0_RSQBKT_,20.11,4.8748,fallback_mean,L-Fucose Utilization
rxn00903_LSQBKT_c0_RSQBKT_,31.67,3.6949,dltkcat,Amino Acid Biosynthesis
rxn00947_LSQBKT_c0_RSQBKT_,62.374,10.0355,dltkcat,HMG CoA Synthesis
rxn10310_LSQBKT_c0_RSQBKT_,33.369,4.8748,fallback_mean,Teichoic and Lipoteichoic Acids Biosynthesis
rxn00838_LSQBKT_c0_RSQBKT_,36.573,0.7867,dltkcat,Histidine Biosynthesis; Purine Conversions
rxn00297_LSQBKT_c0_RSQBKT_,40.851,2.1831,dltkcat,Sialic Acid Metabolism
rxn00065_LSQBKT_c0_RSQBKT_,21.851,4.8748,fallback_mean,cAMP Signaling in Bacteria
rxn00141_LSQBKT_c0_RSQBKT_,45.834,0.3716,dltkcat,Methionine Biosynthesis/Degradation
rxn01454_LSQBKT_c0_RSQBKT_,37.738,18.388,dltkcat,Isoprenoid Biosynthesis; Archaeal Lipids
rxn00337_LSQBKT_c0_RSQBKT_,50.772,111.3796,dltkcat,Lysine Biosynthesis DAP Pathway; Threonine and Homoserine Biosynthesis
rxn00777_LSQBKT_c0_RSQBKT_,25.658,6.4013,dltkcat,Pentose Phosphate Pathway
rxn01512_LSQBKT_c0_RSQBKT_,15.292,25.6066,dltkcat,Purine Conversions; Pyrimidine Conversions
rxn01466_LSQBKT_c0_RSQBKT_,35.802,4.8748,fallback_mean,Archaeal Lipids
rxn02185_LSQBKT_c0_RSQBKT_,82.679,4.8748,fallback_mean,"Branched Chain Amino Acid Synthesis; Acetoin, Butanediol Metabolism"
rxn03406_LSQBKT_c0_RSQBKT_,49.421,4.8748,fallback_mean,Peptidoglycan Biosynthesis; Amino Acid Biosynthesis
rxn01106_LSQBKT_c0_RSQBKT_,44.464,112.645,dltkcat,Glycolysis and Gluconeogenesis; Theronine and Homoserine Biosynthesis
rxn00293_LSQBKT_c0_RSQBKT_,90.564,0.721,dltkcat,Peptidoglycan Biosynthesis
rxn05740_LSQBKT_c0_RSQBKT_,60.191,2.6507,dltkcat,Glycogen Metabolism
rxn11544_LSQBKT_c0_RSQBKT_,14.69,0.0052,dltkcat,Coenzyme B12 Biosynthesis
rxn02277_LSQBKT_c0_RSQBKT_,21.13,4.8748,fallback_mean,Biotin Biosynthesis
rxn12638_LSQBKT_c0_RSQBKT_,32.597,4.8748,fallback_mean,Protein Degradation
rxn02480_LSQBKT_c0_RSQBKT_,34.823,87.06,measured_core,Methanogenesis
rxn12643_LSQBKT_c0_RSQBKT_,32.597,107.442,dltkcat,Protein Degradation
rxn03079_LSQBKT_c0_RSQBKT_,29.907,2002.4804,dltkcat,Methanogenesis
rxn02264_LSQBKT_c0_RSQBKT_,27.507,0.6959,dltkcat,Heme and Siroheme Biosynthesis
rxn05209_LSQBKT_c0_RSQBKT_,42.143,7.4975,dltkcat,Transport
rxn08306_LSQBKT_c0_RSQBKT_,19.831,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn00148_LSQBKT_c0_RSQBKT_,50.143,4.8748,fallback_mean,Glycolysis and Gluconeogenesis
rxn00214_LSQBKT_c0_RSQBKT_,34.364,52.9977,dltkcat,N-Linked Glycosylation in Bacteria
rxn05197_LSQBKT_c0_RSQBKT_,42.919,2.7071,dltkcat,Transport
rxn05289_LSQBKT_c0_RSQBKT_,32.747,4.8748,fallback_mean,Thioredoxin-disulfide Reductase; Pyrimidine Conversions
rxn10228_LSQBKT_c0_RSQBKT_,22.482,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn01977_LSQBKT_c0_RSQBKT_,49.256,5.1576,dltkcat,Glycolysis and Gluconeogenesis
rxn09448_LSQBKT_c0_RSQBKT_,62.374,0.678,dltkcat,Unsaturated Fatty Acid Biosynthesis; Biotin Biosynthesis
rxn03421_LSQBKT_c0_RSQBKT_,35.607,4.8748,fallback_mean,Folate Biosynthesis
rxn12635_LSQBKT_c0_RSQBKT_,32.597,93.3354,dltkcat,Protein Degradation
rxn00213_LSQBKT_c0_RSQBKT_,31.726,0.5365,dltkcat,Sucrose Metabolism
rxn10314_LSQBKT_c0_RSQBKT_,33.369,4.8748,fallback_mean,Teichoic and Lipoteichoic Acids Biosynthesis
rxn00493_LSQBKT_c0_RSQBKT_,83.716,41.9399,dltkcat,Amino Acid Biosynthesis
rxn00789_LSQBKT_c0_RSQBKT_,31.561,0.0191,dltkcat,Histidine Biosynthesis
rxn06077_LSQBKT_c0_RSQBKT_,18.151,4.8748,fallback_mean,Peptide Methionine Sufoxide Reductase
rxn02895_LSQBKT_c0_RSQBKT_,48.796,0.6077,dltkcat,De Novo Purine Biosynthesis
rxn09211_LSQBKT_c0_RSQBKT_,22.482,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn02312_LSQBKT_c0_RSQBKT_,52.877,46.4007,dltkcat,Biotin Biosynthesis
rxn00438_LSQBKT_c0_RSQBKT_,34.731,4.8748,fallback_mean,Thiamin Biosynthesis
rxn10474_LSQBKT_c0_RSQBKT_,37.194,39614.5397,dltkcat,Transport
rxn01643_LSQBKT_c0_RSQBKT_,37.881,11.693,dltkcat,Lysine Biosynthesis; Threonine and Homoserine Biosynthesis
rxn09209_LSQBKT_c0_RSQBKT_,22.482,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn02431_LSQBKT_c0_RSQBKT_,32.09,53.48,measured_core,Methanogenesis
rxn01999_LSQBKT_c0_RSQBKT_,40.899,4.8748,fallback_mean,None
rxn01362_LSQBKT_c0_RSQBKT_,20.257,13.0522,dltkcat,De Novo Pyrimidine Synthesis
rxn06493_LSQBKT_c0_RSQBKT_,43.811,4.8748,fallback_mean,Glycine and Serine Utilization
rxn02402_LSQBKT_c0_RSQBKT_,31.388,0.9106,dltkcat,NAD/NADP Cofactor Biosynthesis
rxn10224_LSQBKT_c0_RSQBKT_,19.831,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn10231_LSQBKT_c0_RSQBKT_,22.482,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn02811_LSQBKT_c0_RSQBKT_,63.656,10.7519,dltkcat,Branched Chain Amino Acid Biosynthesis
rxn05939_LSQBKT_c0_RSQBKT_,96.4,0.2302,dltkcat,TCA Cycle
rxn01019_LSQBKT_c0_RSQBKT_,34.084,1615.8284,dltkcat,Arginine Biosynthesis
rxn00412_LSQBKT_c0_RSQBKT_,59.546,1.6477,dltkcat,Pyrimidine Conversions
rxn08310_LSQBKT_c0_RSQBKT_,19.831,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn03135_LSQBKT_c0_RSQBKT_,22.676,0.2283,dltkcat,Histidine Biosynthesis
rxn00469_LSQBKT_c0_RSQBKT_,46.968,1347.517,dltkcat,Arginine Biosynthesis
rxn12512_LSQBKT_c0_RSQBKT_,19.308,4.8748,fallback_mean,Coenzyme A Biosynthesis
rxn00791_LSQBKT_c0_RSQBKT_,34.87,2.2594,dltkcat,Tryptophan Synthesis
rxn08040_LSQBKT_c0_RSQBKT_,33.369,4.8748,fallback_mean,Teichoic and Lipoteichoic Acids Biosynthesis
rxn01636_LSQBKT_c0_RSQBKT_,43.749,23.5184,dltkcat,Arginine Biosynthesis
rxn00914_LSQBKT_c0_RSQBKT_,33.441,1.5225,dltkcat,Purine Conversions
rxn03843_LSQBKT_c0_RSQBKT_,30.993,4.8748,fallback_mean,Isoprenoid Biosynthesis
rxn01329_LSQBKT_c0_RSQBKT_,49.384,3525.7186,dltkcat,Mannose Metabolism
rxn04047_LSQBKT_c0_RSQBKT_,27.907,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn05177_LSQBKT_c0_RSQBKT_,34.899,0.0127,dltkcat,Transport
rxn01353_LSQBKT_c0_RSQBKT_,15.292,13.4084,dltkcat,Purine Conversions; Pyrimidine Conversions
rxn00077_LSQBKT_c0_RSQBKT_,62.594,4.8748,fallback_mean,NAD/NADP Cofactor Biosynthesis
rxn09450_LSQBKT_c0_RSQBKT_,62.374,4.3582,dltkcat,Unsaturated Fatty Acid Biosynthesis; Biotin Biosynthesis
rxn01213_LSQBKT_c0_RSQBKT_,35.802,4.8748,fallback_mean,Archaeal Lipids
rxn01917_LSQBKT_c0_RSQBKT_,32.25,369.5405,dltkcat,Arginine Biosynthesis
rxn01100_LSQBKT_c0_RSQBKT_,45.329,79.7379,dltkcat,Glycolysis and Gluconeogenesis
rxn02339_LSQBKT_c0_RSQBKT_,41.781,1.2231,dltkcat,Amino Acid Biosynthesis
rxn02175_LSQBKT_c0_RSQBKT_,16.952,1.8224,dltkcat,Coenzyme A Biosynthesis
rxn00288_LSQBKT_c0_RSQBKT_,115.384,1.2356,dltkcat,Succinate Dehydrogenase
rxn01790_LSQBKT_c0_RSQBKT_,33.848,1.5601,dltkcat,Coenzyme A Biosynthesis; Branched Chain Amino Acid Biosynthesis
rxn03075_LSQBKT_c0_RSQBKT_,28.378,4.8748,fallback_mean,Thiamin Biosynthesis
rxn00747_LSQBKT_c0_RSQBKT_,18.11,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn00707_LSQBKT_c0_RSQBKT_,20.212,5.3328,dltkcat,Pyrimidine Conversions
rxn03108_LSQBKT_c0_RSQBKT_,45.193,0.0431,dltkcat,Thiamin Biosynthesis
rxn03512_LSQBKT_c0_RSQBKT_,22.537,4.8748,fallback_mean,Coenzyme B12 Synthesis
rxn00237_LSQBKT_c0_RSQBKT_,15.292,4.8748,fallback_mean,Purine Conversions; Pyrimidine Conversions
rxn00420_LSQBKT_c0_RSQBKT_,23.347,0.764,dltkcat,Glycine and Serine Utilization; Serine Biosynthesis
rxn00001_LSQBKT_c0_RSQBKT_,33.707,4.8748,fallback_mean,HPr Catabolite Repression System
rxn10313_LSQBKT_c0_RSQBKT_,33.369,4.8748,fallback_mean,Teichoic and Lipoteichoic Acids Biosynthesis
rxn01268_LSQBKT_c0_RSQBKT_,50.037,16.6449,dltkcat,Chorismate Synthesis
rxn10220_LSQBKT_c0_RSQBKT_,19.831,4.8748,fallback_mean,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn00858_LSQBKT_c0_RSQBKT_,32.045,0.1117,dltkcat,Polyamine Metabnolism; Arginine and Ornithine Degradation
rxn05195_LSQBKT_c0_RSQBKT_,102.969,4.8748,fallback_mean,Transport
rxn03393_LSQBKT_c0_RSQBKT_,67.683,22.7794,dltkcat,Hydroxyaromatic Decarboxylase Family
rxn05388_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn05359_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn02288_LSQBKT_c0_RSQBKT_,78.824,4.8748,fallback_mean,Heme and Siroheme Biosynthesis
rxn08766_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,None
rxn05396_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn01675_LSQBKT_c0_RSQBKT_,45.282,0.5487,dltkcat,dTDP-Rhamnose Synthesis
rxn01644_LSQBKT_c0_RSQBKT_,31.584,4.8748,fallback_mean,Lysine Biosynthesis DAP Pathway
rxn01997_LSQBKT_c0_RSQBKT_,34.364,24.7323,dltkcat,dTDP-Rhamnose Synthesis
rxn05379_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn05371_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn00300_LSQBKT_c0_RSQBKT_,27.803,1.346,dltkcat,"Riboflavin, FMN, and FAD Metabolism"
rxn03397_LSQBKT_c0_RSQBKT_,26.109,4.8748,fallback_mean,Ubiquionine Biosynthesis
rxn10481_LSQBKT_c0_RSQBKT_,29.722,4.8748,fallback_mean,Transport
rxn02914_LSQBKT_c0_RSQBKT_,41.851,0.2301,dltkcat,Glycine and Serine Utilization; Serine Biosynthesis; Pyridoxin Biosynthesis
rxn05054_LSQBKT_c0_RSQBKT_,34.145,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn02160_LSQBKT_c0_RSQBKT_,21.218,0.2274,dltkcat,Histidine Biosynthesis
rxn12008_LSQBKT_c0_RSQBKT_,35.802,4.8748,fallback_mean,Polyprenyl Diphosphate Biosynthesis
rxn02269_LSQBKT_c0_RSQBKT_,47.513,4.8748,fallback_mean,None
rxn03891_LSQBKT_c0_RSQBKT_,35.802,4.8748,fallback_mean,Polyprenyl Diphosphate Biosynthesis
rxn00102_LSQBKT_c0_RSQBKT_,16.084,4.8748,fallback_mean,"CO2 Uptake, Carboxysome"
rxn05513_LSQBKT_c0_RSQBKT_,44.68,4.8748,fallback_mean,Transport
rxn03030_LSQBKT_c0_RSQBKT_,21.588,0.4936,dltkcat,Lysine Biosynthesis DAP Pathway
rxn00119_LSQBKT_c0_RSQBKT_,23.933,18.5897,dltkcat,None
rxn03919_LSQBKT_c0_RSQBKT_,77.889,4.8748,fallback_mean,LOS Core Oligosaccharide Biosynthesis
rxn05384_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn11650_LSQBKT_c0_RSQBKT_,19.557,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn00172_LSQBKT_c0_RSQBKT_,76.641,12.8882,dltkcat,"Pyruvate Metabolism II: Acetyl-CoA, Acetogenesis from Pyruvate"
rxn00917_LSQBKT_c0_RSQBKT_,55.74,116.3081,dltkcat,Purine Conversions
rxn00274_LSQBKT_c0_RSQBKT_,41.176,1.1275,dltkcat,Glycine and Serine Utilization; Threonine Degradation; Glycine Biosynthesis
rxn05400_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn03540_LSQBKT_c0_RSQBKT_,54.58,4.8748,fallback_mean,Coenzyme B12 Biosynthesis
rxn05404_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn05392_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn05367_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn03408_LSQBKT_c0_RSQBKT_,40.778,4.8748,fallback_mean,Peptidoglycan Biosynthesis
rxn06729_LSQBKT_c0_RSQBKT_,21.588,0.1681,dltkcat,KDO2-Lipid A Biosynthesis
rxn00086_LSQBKT_c0_RSQBKT_,43.811,4.8748,fallback_mean,Glutathione: Redox Cycle
rxn03086_LSQBKT_c0_RSQBKT_,41.781,1.1539,dltkcat,Lysine Biosynthesis DAP Pathway
rxn01332_LSQBKT_c0_RSQBKT_,30.315,4.8748,fallback_mean,Chorismate Synthesis
rxn03904_LSQBKT_c0_RSQBKT_,33.369,4.8748,fallback_mean,Peptidoglycan Biosynthesis
rxn08618_LSQBKT_c0_RSQBKT_,44.262,4.8748,fallback_mean,LOS core oligosaccharide biosynthesis
rxn00611_LSQBKT_c0_RSQBKT_,36.819,5.8383,dltkcat,Isoprenoid Biosynthesis; Archaeal Lipids
rxn01117_LSQBKT_c0_RSQBKT_,47.005,4.8748,fallback_mean,KDO2-Lipid A Biosynthesis
rxn05735_LSQBKT_c0_RSQBKT_,50.981,45.1783,dltkcat,Glycerolipid and Glycerophospholipid Metabolism (Bacteria)
rxn02929_LSQBKT_c0_RSQBKT_,28.861,11.8948,dltkcat,Lysine Biosynthesis DAP Pathway
rxn05375_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn09128_LSQBKT_c0_RSQBKT_,38.978,4.8748,fallback_mean,Triacylglycerol Metabolism
rxn05363_LSQBKT_c0_RSQBKT_,37.738,4.8748,fallback_mean,Fatty Acid Biosynthesis
rxn03538_LSQBKT_c0_RSQBKT_,28.414,28.488,dltkcat,Coenzyme B12 Biosynthesis; Heme and Siroheme Biosynthesis
rxn00351_LSQBKT_c0_RSQBKT_,30.964,0.0938,dltkcat,Glutathione Biosynthesis
rxn01791_LSQBKT_c0_RSQBKT_,43.943,0.6905,dltkcat,Coenzyme A Biosynthesis
rxn01501_LSQBKT_c0_RSQBKT_,43.943,1.1655,dltkcat,Isoprenoid Biosynthesis; Archaeal Lipids
rxn00250_LSQBKT_c0_RSQBKT_,119.307,5912.2311,dltkcat,"Pyruvate Metabolism I: Anaplerotic Reactions, PEP"
rxn00646_LSQBKT_c0_RSQBKT_,42.531,20.9896,dltkcat,Glutathione Biosynthesis
rxn05466_LSQBKT_c0_RSQBKT_,84.733,4.8748,fallback_mean,Transport
rxn05287_LSQBKT_c0_RSQBKT_,35.802,4.8748,fallback_mean,Polyprenyl Diphosphate Biosynthesis
rxn05108_LSQBKT_c0_RSQBKT_,46.764,11.8055,dltkcat,Methionine Salvage
rxn03892_LSQBKT_c0_RSQBKT_,35.802,4.8748,fallback_mean,Polyprenyl Diphosphate Biosynthesis
rxn05104_LSQBKT_c0_RSQBKT_,20.11,4.8748,fallback_mean,Methionine Salvage
rxn00157_LSQBKT_c0_RSQBKT_,30.28,4.8748,fallback_mean,Formate Hydrogenase
rxn00178_LSQBKT_c0_RSQBKT_,41.453,2.8947,dltkcat,Branched Chain Amino Acid Degradation Regulons
rxn00134_LSQBKT_c0_RSQBKT_,33.441,2.3919,dltkcat,Purine Conversions
HdrABC,55.11,45.92,measured_core,Methanogenesis
Eha_FSLASH_Ehb,334.219,4.8748,fallback_mean,Methanogenesis
rxn04042_LSQBKT_c0_RSQBKT_,52.7,14.7861,dltkcat,Glycolysis
rxn04043_LSQBKT_c0_RSQBKT_,52.7,0.6966,dltkcat,Glycolysis
rxn04026_LSQBKT_c0_RSQBKT_,38.748,36.925,dltkcat,Coenzyme M Biosynthesis
rxn04934_LSQBKT_c0_RSQBKT_,37.095,5.6922,dltkcat,Coenzyme M Biosynthesis
rxn04036_LSQBKT_c0_RSQBKT_,27.648,4.8748,fallback_mean,Coenzyme M Biosynthesis
rxn07741_LSQBKT_c0_RSQBKT_,46.764,0.9601,dltkcat,None
rxn05109_LSQBKT_c0_RSQBKT_,53.434,6.4176,dltkcat,None
rxn02749_LSQBKT_c0_RSQBKT_,45.408,2.037,dltkcat,None
rxn02751_LSQBKT_c0_RSQBKT_,45.588,260.8324,dltkcat,None
rxn00735_LSQBKT_c0_RSQBKT_,35.318,7.5785,dltkcat,None
rxn08043_LSQBKT_c0_RSQBKT_,18.875,20.0517,dltkcat,None
rxn08764_LSQBKT_c0_RSQBKT_,36.604,0.1999,dltkcat,None
rxn00405_LSQBKT_c0_RSQBKT_,17.584,1.9696,dltkcat,Arginine and Ornithine Degradation
rxn10561_LSQBKT_c0_RSQBKT_,83.716,27.7429,dltkcat,Amino Acid Biosynthesis
rxn06696_LSQBKT_c0_RSQBKT_,37.868,100.98,measured_core,Methanogenesis
ATPS,323.82,161.91,measured_core,Methanogenesis
Fdh,117.165,97.64,measured_core,Methanogenesis
Hdr_formate,15.951,12.4206,dltkcat,Methanogenesis
rxn00249_LSQBKT_c0_RSQBKT_,34.468,61.1086,dltkcat,None
Tfr,115.384,4.8748,fallback_mean,None
rxn05215_LSQBKT_c0_RSQBKT_,47.526,0.4075,dltkcat,Transport
rxn13660_LSQBKT_c0_RSQBKT_,47.526,0.4075,dltkcat,Transport
Dsr_DASH_LP,40.359,4.8748,fallback_mean,Sulfur Assimilation
rxn10434_LSQBKT_c0_RSQBKT_,43.011,4.8748,dltkcat,Coenzyme B Biosynthesis
rxn10472_LSQBKT_c0_RSQBKT_,63.323,152.4851,dltkcat,Coenzyme B Biosynthesis
rxn10612_LSQBKT_c0_RSQBKT_,37.968,4.8748,fallback_mean,Coenzyme B Biosynthesis
rxn10433_LSQBKT_c0_RSQBKT_,43.011,4.8748,dltkcat,Coenzyme B Biosynthesis
rxn10595_LSQBKT_c0_RSQBKT_,63.323,0.1145,dltkcat,Coenzyme B Biosynthesis
rxn10468_LSQBKT_c0_RSQBKT_,63.323,44.6597,dltkcat,Coenzyme B Biosynthesis
rxn10610_LSQBKT_c0_RSQBKT_,37.968,7.0383,dltkcat,Coenzyme B Biosynthesis
rxn10435_LSQBKT_c0_RSQBKT_,43.011,4.8748,dltkcat,Coenzyme B Biosynthesis
rxn10596_LSQBKT_c0_RSQBKT_,63.323,0.0516,dltkcat,Coenzyme B Biosynthesis
rxn10469_LSQBKT_c0_RSQBKT_,63.323,28.8725,dltkcat,Coenzyme B Biosynthesis
rxn10611_LSQBKT_c0_RSQBKT_,37.968,37.2187,dltkcat,Coenzyme B Biosynthesis
MptA,35.607,0.0293,dltkcat,Tetrahydromethanopterin Biosynthesis
rxn10490_LSQBKT_c0_RSQBKT_,26.006,4.8748,fallback_mean,Tetrahydromethanopterin Biosynthesis
rxn02504_LSQBKT_c0_RSQBKT_,14.101,0.0822,dltkcat,Tetrahydromethanopterin Biosynthesis
rxn02503_LSQBKT_c0_RSQBKT_,26.828,4.8748,fallback_mean,Tetrahydromethanopterin Biosynthesis
rxn10446_LSQBKT_c0_RSQBKT_,35.348,23.8037,dltkcat,Tetrahydromethanopterin Biosynthesis
ADTHs,29.418,4.8748,fallback_mean,Tetrahydromethanopterin Biosynthesis
ADTHOR,40.003,22.6884,dltkcat,Tetrahydromethanopterin Biosynthesis
rxn00529_LSQBKT_c0_RSQBKT_,43.145,6.9651,dltkcat,Methanofuran Biosynthesis
MfnD,34.398,2.6139,dltkcat,Methanofuran Biosynthesis
MfnB,25.114,0.0558,dltkcat,Methanofuran Biosynthesis
MfnC,41.781,4.8748,fallback_mean,Methanofuran Biosynthesis
F1Pp,23.331,0.1456,dltkcat,Methanofuran Biosynthesis
F1PPc,35.908,8.2951,dltkcat,Methanofuran Biosynthesis
rxn00097_LSQBKT_c0_RSQBKT_,21.094,4.8748,fallback_mean,Purine Conversions
rxn10499_LSQBKT_c0_RSQBKT_,77.863,4.8748,fallback_mean,Coenzyme F420 Biosynthesis
rxn01053_LSQBKT_c0_RSQBKT_,50.981,169.863,dltkcat,Coenzyme F420 Biosynthesis
rxn10567_LSQBKT_c0_RSQBKT_,24.709,0.5381,dltkcat,Coenzyme F420 Biosynthesis
rxn10566_LSQBKT_c0_RSQBKT_,34.679,0.7813,dltkcat,Coenzyme F420 Biosynthesis
rxn10525_LSQBKT_c0_RSQBKT_,26.989,4.8748,fallback_mean,Coenzyme F420 Biosynthesis
rxn10526_LSQBKT_c0_RSQBKT_,26.989,4.8748,fallback_mean,Coenzyme F420 Biosynthesis
rxn10527_LSQBKT_c0_RSQBKT_,32.127,4.8748,fallback_mean,Coenzyme F420 Biosynthesis
rxn01361_LSQBKT_c0_RSQBKT_,59.995,4.8748,fallback_mean,De Novo Pyrimidine Synthesis
CODH,293.916,4.8748,fallback_mean,None
ACS,293.916,7.0908,dltkcat,None
FNO,23.716,4.8748,fallback_mean,None
Mot,83.24,19.29,dltkcat,Transport
HcyS,70.422,4.8748,fallback_mean,Methionine Biosynthesis
MetS,34.83,114.5936,dltkcat,Methionine Biosynthesis
H4MPTdUMPm,56.797,827.5927,dltkcat,Pyrimidine Conversions
rxn02377_LSQBKT_c0_RSQBKT_,47.252,0.3322,dltkcat,None
rxn00298_LSQBKT_c0_RSQBKT_,47.615,27.7365,dltkcat,Archaellin Synthesis
UGAor,34.363,1.1495,dltkcat,Archaellin Synthesis
UGNAa,40.899,4.8748,fallback_mean,Archaellin Synthesis
UGNAna,21.588,0.4936,dltkcat,Archaellin Synthesis
UGNAe,40.851,4.8748,fallback_mean,Archaellin Synthesis
UMNAat,93.441,4.8748,fallback_mean,Archaellin Synthesis
2NACmt,25.799,4.8748,fallback_mean,Archaellin Synthesis
TSot,71.388,3.0265,dltkcat,Archaellin Synthesis
GLCgt,32.42,4.8748,fallback_mean,Archaellin Synthesis
MANgt,42.347,4.8748,fallback_mean,Archaellin Synthesis
2NACgt,47.658,4.8748,fallback_mean,Archaellin Synthesis
TSost,94.927,4.8748,fallback_mean,Archaellin Synthesis
rxn10586_LSQBKT_c0_RSQBKT_,83.716,8.1248,dltkcat,Amino Acid Biosynthesis
rxn01946_LSQBKT_c0_RSQBKT_,83.716,132.369,dltkcat,Amino Acid Biosynthesis
rxn01842_LSQBKT_c0_RSQBKT_,83.716,4.8748,fallback_mean,Amino Acid Biosynthesis
rxn10563_LSQBKT_c0_RSQBKT_,83.716,22.5822,dltkcat,Amino Acid Biosynthesis
rxn10562_LSQBKT_c0_RSQBKT_,83.716,19.0971,dltkcat,Amino Acid Biosynthesis
rxn00483_LSQBKT_c0_RSQBKT_,83.716,22.1547,dltkcat,Amino Acid Biosynthesis
rxn05166_LSQBKT_c0_RSQBKT_,39.827,9146.4978,dltkcat,Transport
rxn10447_LSQBKT_c0_RSQBKT_,93.941,4.8748,fallback_mean,Transport
F6PG3Pl,33.942,4.8748,fallback_mean,Methylglyoxal Metabolism
2OPs,18.11,4.8748,fallback_mean,Methylglyoxal Metabolism
