reaction,name,bounds_changed,stoich_changed,lb_before,lb_after,ub_before,ub_after,costed,moves_proton
r_2382No2,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-16:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2382No3,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-16:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2383No1,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2383No2,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-16:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2383No3,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-16:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2384No1,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:0), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2384No2,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:0), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2384No3,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:0), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2385No1,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:0), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2385No2,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:0), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2385No3,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:0), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2386No1,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:0), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2386No2,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:0), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2386No3,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:0), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2387No1,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:0), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2387No2,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:0), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2387No3,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:0), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2388No1,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:0), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2388No2,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:0), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2388No3,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:0), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2389No1,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:0), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2389No2,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:0), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2389No3,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:0), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2390No1,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:0), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2390No2,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:0), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2390No3,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:0), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2391No1,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:0), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2391No2,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:0), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2391No3,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:0), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2392No1,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2392No2,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2392No3,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2393No1,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2393No2,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2393No3,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2394No1,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2394No2,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2394No3,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2395No1,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2395No2,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2395No3,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2396No1,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2396No2,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2396No3,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2397No1,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2397No2,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2397No3,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2398No1,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2398No2,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2398No3,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2399No1,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2399No2,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,False
r_2399No3,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:1), ER membrane (No3)",False,True,0.0,0.0,inf,inf,True,False
r_2400No1,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-16:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2401No1,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-16:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2402No1,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-16:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2403No1,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-16:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2404No1,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-16:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2405No1,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-16:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2406No1,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-16:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2407No1,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-16:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2408No1,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-16:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2409No1,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-16:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2410No1,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-16:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2411No1,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-16:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2412No1,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-16:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2413No1,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-16:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2414No1,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-16:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2415No1,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-16:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2416No1,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2417No1,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2418No1,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2419No1,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2420No1,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2421No1,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2422No1,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2423No1,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:0), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2424No1,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2425No1,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2426No1,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2427No1,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2428No1,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2429No1,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2430No1,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2431No1,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:1), lipid particle (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2432No1,"CDP-diacylglycerol synthase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2433No1,"CDP-diacylglycerol synthase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2434No1,"CDP-diacylglycerol synthase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2435No1,"CDP-diacylglycerol synthase (1-18:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2436No1,"CDP-diacylglycerol synthase (1-16:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2437No1,"CDP-diacylglycerol synthase (1-16:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2438No1,"CDP-diacylglycerol synthase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2439No1,"CDP-diacylglycerol synthase (1-18:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2440No1,"CDP-diacylglycerol synthase (1-16:0, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2441No1,"CDP-diacylglycerol synthase (1-16:1, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2442No1,"CDP-diacylglycerol synthase (1-18:0, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2443No1,"CDP-diacylglycerol synthase (1-18:1, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2444No1,"CDP-diacylglycerol synthase (1-16:0, 2-18:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2445No1,"CDP-diacylglycerol synthase (1-16:1, 2-18:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2446No1,"PS synthase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2447No1,"PS synthase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2448No1,"PS synthase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2449No1,"PS synthase (1-18:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2450No1,"PS synthase (1-16:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2451No1,"PS synthase (1-16:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2452No1,"PS synthase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2453No1,"PS synthase (1-18:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2454No1,"PI synthase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2455No1,"PI synthase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2456No1,"PI synthase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2457No1,"PI synthase (1-18:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2458No1,"PI synthase (1-16:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2459No1,"PI synthase (1-16:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2460No1,"PI synthase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2461No1,"PI synthase (1-18:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2462No1,"lysoPI acyltransferase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2463No1,"lysoPI acyltransferase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_2464No1,"PS decarboxylase (1-16:0, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2465No1,"PS decarboxylase (1-16:1, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2466No1,"PS decarboxylase (1-18:0, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2467No1,"PS decarboxylase (1-18:1, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2468No1,"PS decarboxylase (1-16:0, 2-18:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2469No1,"PS decarboxylase (1-16:1, 2-18:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2470No1,"PS decarboxylase (1-18:0, 2-18:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2471No1,"PS decarboxylase (1-18:1, 2-18:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2472No1,"PS decarboxylase (1-16:0, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2473No1,"PS decarboxylase (1-16:1, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2474No1,"PS decarboxylase (1-18:0, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2475No1,"PS decarboxylase (1-18:1, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2476No1,"PS decarboxylase (1-16:0, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2477No1,"PS decarboxylase (1-16:1, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2478No1,"PS decarboxylase (1-18:0, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2479No1,"PS decarboxylase (1-18:1, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2480No1,"PS decarboxylase (1-16:0, 2-16:1), vacuolar membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2481No1,"PS decarboxylase (1-16:1, 2-16:1), vacuolar membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2482No1,"PS decarboxylase (1-18:0, 2-16:1), vacuolar membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2483No1,"PS decarboxylase (1-18:1, 2-16:1), vacuolar membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2484No1,"PS decarboxylase (1-16:0, 2-18:1), vacuolar membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2485No1,"PS decarboxylase (1-16:1, 2-18:1), vacuolar membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2486No1,"PS decarboxylase (1-18:0, 2-18:1), vacuolar membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2487No1,"PS decarboxylase (1-18:1, 2-18:1), vacuolar membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2488No1,"PE methyltransferase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2488No2,"PE methyltransferase (1-16:0, 2-16:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
r_2489No1,"PE methyltransferase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2489No2,"PE methyltransferase (1-16:1, 2-16:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
r_2490No1,"PE methyltransferase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2490No2,"PE methyltransferase (1-18:0, 2-16:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
r_2491No1,"PE methyltransferase (1-18:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2491No2,"PE methyltransferase (1-18:1, 2-16:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
r_2492No1,"PE methyltransferase (1-16:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2492No2,"PE methyltransferase (1-16:0, 2-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
r_2493No1,"PE methyltransferase (1-16:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2493No2,"PE methyltransferase (1-16:1, 2-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
r_2494No1,"PE methyltransferase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2494No2,"PE methyltransferase (1-18:0, 2-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
r_2495No1,"PE methyltransferase (1-18:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2495No2,"PE methyltransferase (1-18:1, 2-18:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
r_2496No1,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2497No1,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2498No1,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2499No1,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2500No1,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2501No1,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2502No1,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2503No1,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2504No1,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2505No1,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2506No1,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2507No1,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2508No1,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2509No1,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2510No1,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2511No1,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2520No1,"ethanolaminephosphotransferase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2521No1,"ethanolaminephosphotransferase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2522No1,"ethanolaminephosphotransferase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2523No1,"ethanolaminephosphotransferase (1-18:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2524No1,"ethanolaminephosphotransferase (1-16:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2525No1,"ethanolaminephosphotransferase (1-16:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2526No1,"ethanolaminephosphotransferase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2527No1,"ethanolaminephosphotransferase (1-18:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2528No1,"cholinephosphotransferase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2528No2,"cholinephosphotransferase (1-16:0, 2-16:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
r_2529No1,"cholinephosphotransferase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_2529No2,"cholinephosphotransferase (1-16:1, 2-16:1), ER membrane (No2)",False,True,0.0,0.0,inf,inf,True,True
