rxn_id,mw_kDa,kcat_s,source,group
R00483__cyto,66.19,2.6305,dlkcat,"Alanine, aspartate and glutamate metabolism"
R02053__cyto,103.08,13.7,default_13.7,Glycerophospholipid metabolism
R07093__cyto,32.685,37.6148,dlkcat,Metabolism of xenobiotics by cytochrome P450
R10119__cyto,45.01,13.7,default_13.7,Biotin metabolism
R01845__cyto,53.986667,4.9049,dlkcat,Microbial metabolism in diverse environments
R08238__cyto,37.61,4.1442,dlkcat,Drug metabolism - other enzymes
R03139__cyto,76.425,45.8428,dlkcat,beta-Alanine metabolism
R03417__cyto,171.82,13.7,default_13.7,Glycerophospholipid metabolism
R02332__cyto,60.835,35.4991,dlkcat,Pyrimidine metabolism
R00667__cyto,46.49,2.8312,dlkcat,Biosynthesis of antibiotics
R03504__cyto,82.25,8.8688,dlkcat,Folate biosynthesis
R03857__cyto,79.676667,16.9408,dlkcat,Fatty acid metabolism
R01655__mito,199.52,14.0193,dlkcat,Carbon fixation pathways in prokaryotes
R01786__cyto,53.883333,9.6714,dlkcat,Biosynthesis of antibiotics
R08707__cyto,46.3475,13.7,default_13.7,
R01127__cyto,64.26,0.2009,dlkcat,Biosynthesis of antibiotics
R01931__cyto,34.92,3.5155,dlkcat,Microbial metabolism in diverse environments
R02055__cyto,97.76,13.7,default_13.7,Glycerophospholipid metabolism
R03260__cyto,66.69,13.4669,dlkcat,Cysteine and methionine metabolism
R02747__pero,171.82,13.7,default_13.7,Glycerophospholipid metabolism
R04930__cyto,42.69,1.4882,dlkcat,
R02331__cyto,16.88,1.2097,dlkcat,Pyrimidine metabolism
R00851__cyto,82.5675,85.1891,dlkcat,Glycerophospholipid metabolism
R02649__cyto,94.86,8.0448,dlkcat,2-Oxocarboxylic acid metabolism
R07280__cyto,57.286,3.5241,dlkcat,Riboflavin metabolism
R01404__cyto,114.783333,13.7,default_13.7,Fatty acid biosynthesis
R00009__cyto,54.68,7211.3392,dlkcat,Biosynthesis of antibiotics
R00668__cyto,46.49,2.8312,dlkcat,
R01067__cyto,72.55,1.3236,dlkcat,Microbial metabolism in diverse environments
R04751__pero,79.676667,18.5369,dlkcat,Fatty acid metabolism
R00351__mito,51.14,74.8562,dlkcat,2-Oxocarboxylic acid metabolism
R02422__cyto,37.65,916.3428,dlkcat,Microbial metabolism in diverse environments
R03291__cyto,28.92,13.5005,dlkcat,Arginine and proline metabolism
R02053__mito,103.08,13.7,default_13.7,Glycerophospholipid metabolism
R00572__cyto,58.895,51.748,dlkcat,
R04378__cyto,18.46,0.0208,dlkcat,Purine metabolism
R01900__mito,62.22,20.3077,dlkcat,2-Oxocarboxylic acid metabolism
R01158__cyto,91.64,4.0525,dlkcat,Biosynthesis of amino acids
R09136__cyto,30.31,3.8286,dlkcat,Chlorocyclohexane and chlorobenzene degradation
R10688__cyto,71.16,8.8485,dlkcat,"Alanine, aspartate and glutamate metabolism"
R01658__cyto,39.675,8.733,dlkcat,Biosynthesis of antibiotics
R01061__cyto,35.41,126.4736,dlkcat,Biosynthesis of antibiotics
R11896__mito,16.35,68.0915,dlkcat,Drug metabolism - other enzymes
R00571__cyto,64.12,13.7,default_13.7,Pyrimidine metabolism
R02051__cyto,191.49,13.7,default_13.7,Glycerophospholipid metabolism
R01900__cyto,62.22,20.3077,dlkcat,2-Oxocarboxylic acid metabolism
R00578__cyto,66.19,3.1065,dlkcat,"Alanine, aspartate and glutamate metabolism"
R04125__mito,43.17,8.4658,dlkcat,"Glycine, serine and threonine metabolism"
R10092__cyto,29.45,9546.578,dlkcat,Nitrogen metabolism
R11399__cyto,93.15,28.6276,dlkcat,
R09944__cyto,192.21,9.0307,dlkcat,Glycerophospholipid metabolism
R09077__cyto,52.4,0.2303,dlkcat,Arginine and proline metabolism
R00351__cyto,51.14,74.8562,dlkcat,2-Oxocarboxylic acid metabolism
R00139__cyto,16.88,1.0076,dlkcat,Pyrimidine metabolism
R04065__cyto,55.16,10.1863,dlkcat,Histidine metabolism
R00299__cyto,53.883333,9.6714,dlkcat,Biosynthesis of antibiotics
R01404__mito,114.783333,13.7,default_13.7,Fatty acid biosynthesis
R00509__cyto,62.22,35.3923,dlkcat,Microbial metabolism in diverse environments
R03947__cyto,30.68,2.7236,dlkcat,Porphyrin and chlorophyll metabolism
R05641__cyto,53.39,1.9958,dlkcat,Biosynthesis of antibiotics
R11895__cyto,16.88,1.1875,dlkcat,Drug metabolism - other enzymes
R08648__mito,49.27,6.5584,dlkcat,2-Oxocarboxylic acid metabolism
R01715__cyto,30.03,19.0166,dlkcat,Biosynthesis of antibiotics
R05050__cyto,55.16,20.2229,dlkcat,Arginine and proline metabolism
R03508__cyto,45.33,86.818,dlkcat,Biosynthesis of antibiotics
R11891__mito,59.4,12.9101,dlkcat,Drug metabolism - other enzymes
R04620__cyto,60.58,0.5576,dlkcat,Folate biosynthesis
R10687__cyto,71.16,8.6159,dlkcat,"Alanine, aspartate and glutamate metabolism"
R02587__cyto,57.286,3.6416,dlkcat,
R01561__cyto,33.07,18.3951,dlkcat,Purine metabolism
R01281__cyto,60.57,11.3848,dlkcat,Sphingolipid metabolism
R11892__mito,59.4,10.3642,dlkcat,Drug metabolism - other enzymes
R07934__cyto,79.676667,27.5744,dlkcat,Fatty acid metabolism
R02147__cyto,33.07,7.8514,dlkcat,Purine metabolism
R00390__pero,77.28,13.7,default_13.7,Fatty acid biosynthesis
R01123__cyto,31.58,24.4338,dlkcat,Biosynthesis of antibiotics
R01939__cyto,205.09,1.647,dlkcat,2-Oxocarboxylic acid metabolism
R11894__cyto,16.88,1.196,dlkcat,Drug metabolism - other enzymes
R02702__cyto,50.78,4.6748,dlkcat,Tryptophan metabolism
R01878__cyto,32.0,145.2875,dlkcat,Pyrimidine metabolism
R00573__cyto,64.12,10.8963,dlkcat,Pyrimidine metabolism
R09074__cyto,52.4,0.8301,dlkcat,
R08146__cyto,55.16,15.6582,dlkcat,Insect hormone biosynthesis
R04439__cyto,44.26,2.1947,dlkcat,Pantothenate and CoA biosynthesis
R02864__cyto,30.68,0.384,dlkcat,Porphyrin and chlorophyll metabolism
R04560__cyto,64.26,0.1944,dlkcat,Biosynthesis of antibiotics
R00078__mito,18.08,23.2659,dlkcat,Porphyrin and chlorophyll metabolism
R11893__cyto,72.755,56.7793,dlkcat,Drug metabolism - other enzymes
R02425__cyto,72.21,179.3918,dlkcat,Microbial metabolism in diverse environments
R04754__pero,79.676667,17.4014,dlkcat,Fatty acid metabolism
R02923__cyto,39.94,57.8253,dlkcat,D-Arginine and D-ornithine metabolism
R10686__cyto,38.78,46.7359,dlkcat,Thiamine metabolism
R05586__cyto,84.805,10.1195,dlkcat,Microbial metabolism in diverse environments
R02865__cyto,55.9675,24.1001,dlkcat,
R01121__cyto,42.47,1.873,dlkcat,Biosynthesis of antibiotics
