Topt_C,rmax,CTmin_C,CTmax_C,niche_width_C,B80_C,Ea_eV,Ea_kJmol,skewness
41.0,0.3165692786625154,16.296687834383953,46.789965249259126,30.493277414875173,11.080580422295483,0.8960733599205973,86.45763813193884,-0.5746989043832613
25.0,0.5792485029681639,5.0,46.831774354444185,41.831774354444185,24.288206680801487,0.8307967929355665,80.15942856638813,-0.2962164167028142
46.0,0.19971853015180102,42.59243963316793,49.347293292045414,6.754853658877487,2.510710165422765,,,-0.36989373021359523
35.0,0.5789397558086622,10.715691147987116,46.76771654774552,36.052025399758406,16.899061254801314,0.9344843579171961,90.16372327364067,-0.4591939954892502
39.0,0.35205999882828154,17.661781452760586,46.754767264261176,29.09298581150059,11.633059271932524,0.9948976544206427,95.9927001867757,-0.4953575781950333
38.0,0.5350740281889714,16.21601407477976,46.70308473289788,30.487070658118117,12.640140710658411,1.0239384228824289,98.79469873181115,-0.46085400815458766
36.0,0.5783096819199667,16.82695807510785,46.76531846306123,29.938360387953377,13.962899625773439,1.250703909292614,120.67416668809786,-0.4441765027410283
30.0,0.5799069645615605,6.510948251446646,46.89354524354437,40.38259699209772,19.48473880933292,0.8676915026866386,83.71921463672032,-0.47547458814920823
42.0,0.5588494253714559,6.450284169941608,46.82881271492052,40.378528544978906,13.391019889654508,0.6243834499118699,60.243637164746765,-0.6251199682553482
40.0,0.421314314050417,18.210990239464852,46.943727662067616,28.732737422602764,16.73236552643042,1.7247201304185205,166.40962178343094,-0.2802426601769087
37.0,0.49151839167770706,14.556422036623353,46.71100223861125,32.1545802019879,13.455392872705335,0.9927860091619664,95.78895809399232,-0.4646378708291813
36.0,0.41248022066667817,9.446321705465817,46.71576706719851,37.26944536173269,15.863009144455614,0.8167866876786457,78.80766356067413,-0.4751767308224849
33.0,0.3988836387296113,20.462031820340602,47.499982312313975,27.037950491973373,15.710754689497524,1.8699689545231428,180.42395457716543,-0.36051525446254395
36.0,0.34565203292065777,15.465853133058163,46.65002817022615,31.18417503716799,13.764676325179451,1.0010339349094992,96.58475920974303,-0.3815943815536633
43.0,0.23822623811987506,16.415656043885942,47.692877744939835,31.277221701053893,20.4865476574278,1.9079597243345092,184.0894940024151,-0.19416696175797002
45.0,0.2602890375630679,42.209164686748025,48.96040529814497,6.751240611396945,2.4806538567007195,,,-0.8073086414296816
36.0,0.5793195416935938,10.266679787567552,46.716254593860086,36.44957480629253,15.581312084856922,0.8540739702221533,82.40532701688446,-0.4809421101294987
