rxn_id,mw_kDa,kcat_s,source,group
R01652__cyto,44.372,37.2986,dlkcat,2-Oxocarboxylic acid metabolism
R00724__cyto,59.41,33.8514,dlkcat,
R01843__cyto,91.206667,19.8423,dlkcat,
R00483__cyto,68.54,6.9451,dlkcat,"Alanine, aspartate and glutamate metabolism"
R02053__cyto,103.7,13.7,default_13.7,Glycerophospholipid metabolism
R07093__cyto,30.0625,35.3815,dlkcat,Metabolism of xenobiotics by cytochrome P450
R10119__cyto,45.16,13.7,default_13.7,Biotin metabolism
R01845__cyto,56.0325,33.3237,dlkcat,Microbial metabolism in diverse environments
R08238__cyto,38.19,8.8836,dlkcat,Drug metabolism - other enzymes
R03139__cyto,77.515,232.7585,dlkcat,beta-Alanine metabolism
R03417__cyto,172.52,13.7,default_13.7,Glycerophospholipid metabolism
R02332__cyto,62.71,23.1206,dlkcat,Pyrimidine metabolism
R00667__cyto,46.62,2.6355,dlkcat,Biosynthesis of antibiotics
R03504__cyto,83.34,3.0715,dlkcat,Folate biosynthesis
R03857__cyto,78.966667,34.6053,dlkcat,Fatty acid metabolism
R01655__mito,104.465,22.1918,dlkcat,Carbon fixation pathways in prokaryotes
R01786__cyto,53.923333,22.9348,dlkcat,Biosynthesis of antibiotics
R08707__cyto,34.78,13.7,default_13.7,
R01127__cyto,64.26,0.8838,dlkcat,Biosynthesis of antibiotics
R01931__cyto,34.97,2.356,dlkcat,Microbial metabolism in diverse environments
R02055__cyto,98.63,13.7,default_13.7,Glycerophospholipid metabolism
R03260__cyto,66.65,2.5966,dlkcat,Cysteine and methionine metabolism
R02747__pero,172.52,13.7,default_13.7,Glycerophospholipid metabolism
R04930__cyto,42.64,0.8698,dlkcat,
R02331__cyto,16.93,1.0797,dlkcat,Pyrimidine metabolism
R00851__cyto,67.6275,26.1868,dlkcat,Glycerophospholipid metabolism
R02649__cyto,94.8,4.6641,dlkcat,2-Oxocarboxylic acid metabolism
R07280__cyto,58.688571,23.2707,dlkcat,Riboflavin metabolism
R01404__cyto,135.89,13.7,default_13.7,Fatty acid biosynthesis
R00009__cyto,55.04,588.2042,dlkcat,Biosynthesis of antibiotics
R00668__cyto,46.62,2.6355,dlkcat,
R01067__cyto,73.8,3.8529,dlkcat,Microbial metabolism in diverse environments
R04751__pero,78.966667,38.2205,dlkcat,Fatty acid metabolism
R00351__mito,51.33,98.9882,dlkcat,2-Oxocarboxylic acid metabolism
R02422__cyto,38.29,3561.2928,dlkcat,Microbial metabolism in diverse environments
R03291__cyto,29.07,4.4778,dlkcat,Arginine and proline metabolism
R02053__mito,103.7,13.7,default_13.7,Glycerophospholipid metabolism
R00572__cyto,59.41,33.8514,dlkcat,
R04378__cyto,20.04,9.5575,dlkcat,Purine metabolism
R01900__mito,63.24,6.0651,dlkcat,2-Oxocarboxylic acid metabolism
R01716__cyto,84.5,19.7438,dlkcat,Folate biosynthesis
R01158__cyto,92.81,5.0596,dlkcat,Biosynthesis of amino acids
R09136__cyto,30.37,4.816,dlkcat,Chlorocyclohexane and chlorobenzene degradation
R10688__cyto,77.296667,18.7917,dlkcat,"Alanine, aspartate and glutamate metabolism"
R01658__cyto,40.205,38.0337,dlkcat,Biosynthesis of antibiotics
R01061__cyto,35.36,186.5598,dlkcat,Biosynthesis of antibiotics
R11896__mito,16.29,11.9679,dlkcat,Drug metabolism - other enzymes
R00571__cyto,64.01,13.7,default_13.7,Pyrimidine metabolism
R02051__cyto,193.48,13.7,default_13.7,Glycerophospholipid metabolism
R01900__cyto,63.24,6.0651,dlkcat,2-Oxocarboxylic acid metabolism
R00578__cyto,68.54,16.2575,dlkcat,"Alanine, aspartate and glutamate metabolism"
R04125__mito,43.07,4.3936,dlkcat,"Glycine, serine and threonine metabolism"
R10092__cyto,29.87,850.3891,dlkcat,Nitrogen metabolism
R11399__cyto,88.96,2.8884,dlkcat,
R09944__cyto,35.55,8.0172,dlkcat,Glycerophospholipid metabolism
R09077__cyto,52.77,0.5787,dlkcat,Arginine and proline metabolism
R00351__cyto,51.33,98.9882,dlkcat,2-Oxocarboxylic acid metabolism
R00139__cyto,16.93,1.0032,dlkcat,Pyrimidine metabolism
R04065__cyto,55.306667,14.6591,dlkcat,Histidine metabolism
R00299__cyto,53.923333,22.9348,dlkcat,Biosynthesis of antibiotics
R01404__mito,135.89,13.7,default_13.7,Fatty acid biosynthesis
R00509__cyto,63.24,5.4291,dlkcat,Microbial metabolism in diverse environments
R03947__cyto,31.0,1.9911,dlkcat,Porphyrin and chlorophyll metabolism
R05641__cyto,53.59,3.0482,dlkcat,Biosynthesis of antibiotics
R11895__cyto,16.93,1.0568,dlkcat,Drug metabolism - other enzymes
R08648__mito,53.475,5.1243,dlkcat,2-Oxocarboxylic acid metabolism
R01715__cyto,31.54,43.7653,dlkcat,Biosynthesis of antibiotics
R05050__cyto,55.306667,23.9391,dlkcat,Arginine and proline metabolism
R03508__cyto,56.28,8.8983,dlkcat,Biosynthesis of antibiotics
R11891__mito,32.75,2.4735,dlkcat,Drug metabolism - other enzymes
R04620__cyto,61.85,0.3555,dlkcat,Folate biosynthesis
R10687__cyto,77.296667,21.1356,dlkcat,"Alanine, aspartate and glutamate metabolism"
R02587__cyto,58.688571,18.7332,dlkcat,
R01561__cyto,33.19,14.5876,dlkcat,Purine metabolism
R01281__cyto,61.64,9.4072,dlkcat,Sphingolipid metabolism
R11892__mito,32.75,2.4107,dlkcat,Drug metabolism - other enzymes
R07934__cyto,78.966667,86.2312,dlkcat,Fatty acid metabolism
R02147__cyto,33.19,12.818,dlkcat,Purine metabolism
R00390__pero,77.44,13.7,default_13.7,Fatty acid biosynthesis
R01123__cyto,32.17,0.8962,dlkcat,Biosynthesis of antibiotics
R01939__cyto,55.22,37.8223,dlkcat,2-Oxocarboxylic acid metabolism
R11894__cyto,16.93,1.0845,dlkcat,Drug metabolism - other enzymes
R02702__cyto,51.21,6.5563,dlkcat,Tryptophan metabolism
R01878__cyto,15.16,14.8043,dlkcat,Pyrimidine metabolism
R00573__cyto,64.01,8.4635,dlkcat,Pyrimidine metabolism
R09074__cyto,52.77,2.1048,dlkcat,
R08146__cyto,55.306667,16.8683,dlkcat,Insect hormone biosynthesis
R04439__cyto,44.25,2.3233,dlkcat,Pantothenate and CoA biosynthesis
R02864__cyto,31.0,0.1648,dlkcat,Porphyrin and chlorophyll metabolism
R04560__cyto,64.26,0.7095,dlkcat,Biosynthesis of antibiotics
R00078__mito,18.63,11.5058,dlkcat,Porphyrin and chlorophyll metabolism
R11893__cyto,72.585,66.9684,dlkcat,Drug metabolism - other enzymes
R02425__cyto,74.76,204.4135,dlkcat,Microbial metabolism in diverse environments
R04754__pero,78.966667,35.4711,dlkcat,Fatty acid metabolism
R02923__cyto,38.9625,103.5129,dlkcat,D-Arginine and D-ornithine metabolism
R10686__cyto,38.85,10.3519,dlkcat,Thiamine metabolism
R05586__cyto,60.042222,62.9651,dlkcat,Microbial metabolism in diverse environments
R02865__cyto,56.2525,16.2496,dlkcat,
R01121__cyto,42.36,2.0886,dlkcat,Biosynthesis of antibiotics
